year,month,rank,net_worth,last_name,first_name,full_name,birth_date,age,gender,country_of_citizenship,country_of_residence,city_of_residence,business_category,business_industries,organization_name,position_in_organization,self_made,wealth_status
2020,4,426,4.2 B,Rebrab,Issad,Issad Rebrab & family,1944-01-01,76,Male,Algeria,Algeria,Algiers,Food & Beverage,['Food & Beverage'],,,True,Increased
2020,4,426,4.2 B,Solow,Sheldon,Sheldon Solow,1928-07-20,91,Male,United States,United States,New York,Real Estate,['Real Estate'],,,True,Decreased
2020,4,426,4.2 B,Sun,David,David Sun,1951-10-12,68,Male,United States,United States,Irvine,Technology,['Technology'],Kingston Technology Corporation,COO,True,Decreased
2020,4,426,4.2 B,Tu,John,John Tu,1941-08-12,78,Male,United States,United States,Rolling Hills,Technology,['Technology'],Kingston Technology Corporation,President,True,Decreased
2020,4,426,4.2 B,Wei,Jianjun,Wei Jianjun & family,1964-03-01,56,Male,China,China,Baoding,Automotive,['Automotive'],,,True,Increased
2020,4,437,4.1 B,Blecharczyk,Nathan,Nathan Blecharczyk,1983-06-11,36,Male,United States,United States,San Francisco,Technology,['Technology'],,,True,Increased
2020,4,437,4.1 B,Blue,Neal,Neal Blue & family,1935-04-04,85,Male,United States,United States,San Diego,Manufacturing,['Manufacturing'],,,True,
2020,4,437,4.1 B,Chen,Lip Keong,Chen Lip Keong,1947-07-01,72,Male,Malaysia,Cambodia,Phnom Penh,Gambling & Casinos,['Gambling & Casinos'],,,True,Decreased
2020,4,437,4.1 B,Chesky,Brian,Brian Chesky,1981-08-29,38,Male,United States,United States,San Francisco,Technology,['Technology'],AirBnB,CEO and Cofounder,True,Increased
2020,4,437,4.1 B,Fielmann,Guenther,Guenther Fielmann & family,1939-09-17,80,Male,Germany,Germany,Hamburg,Healthcare,['Healthcare'],,,True,Decreased
2020,4,437,4.1 B,Gebbia,Joe,Joe Gebbia,1981-08-21,38,Male,United States,United States,San Francisco,Technology,['Technology'],AirBnB,Chief Product Officer & Cofounder,True,Increased
2020,4,437,4.1 B,Guriev & family,Andrei,Andrei Guriev & family,1960-03-24,60,Male,Russia,Russia,Moscow,Manufacturing,['Manufacturing'],,,True,Decreased
2020,4,437,4.1 B,Oberwelland,Axel,Axel Oberwelland,1967-01-01,53,Male,Germany,Germany,Berlin,Food & Beverage,['Food & Beverage'],,,False,Remained Even
2020,4,437,4.1 B,Pan,Sutong,Pan Sutong,1963-04-01,57,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,['Real Estate'],,,True,Decreased
2020,4,437,4.1 B,Perfetti,Augusto & Giorgio,Augusto & Giorgio Perfetti,,,Male,Italy,Switzerland,Lugano,Food & Beverage,['Food & Beverage'],,,False,Decreased
2020,4,437,4.1 B,Reitan,Odd,Odd Reitan & family,1951-09-11,68,Male,Norway,Norway,Trondheim,Fashion & Retail,['Fashion & Retail'],,,False,Decreased
2020,4,437,4.1 B,Tahir,,Tahir & family,1952-03-26,68,Male,Indonesia,Indonesia,Jakarta,Diversified,['Diversified'],,,True,Decreased
2020,4,437,4.1 B,Wang,Wenxue,Wang Wenxue,1967-05-24,52,Male,China,China,Beijing,Real Estate,['Real Estate'],,,True,Increased
2020,4,437,4.1 B,Yeung,Kin-man,Yeung Kin-man,1964-04-01,56,Male,Hong Kong,Hong Kong,Hong Kong,Manufacturing,['Manufacturing'],,,True,Increased
2020,4,451,4.0 B,Birmingham Perot,Margot,Margot Birmingham Perot,1933-11-15,86,Female,United States,United States,Dallas,Technology,['Technology'],,,False,
2020,4,451,4.0 B,Dangermond,Jack,Jack Dangermond,1945-07-23,74,Male,United States,United States,Redlands,Technology,['Technology'],,,True,Remained Even
2020,4,451,4.0 B,Engelhorn,Traudl,Traudl Engelhorn & family,1927-01-21,93,Female,Germany,Switzerland,Lucerne,Healthcare,['Healthcare'],,,False,Increased
2020,4,451,4.0 B,Harris,Joshua,Joshua Harris,1964-12-29,55,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],,,True,Increased
2020,4,451,4.0 B,Kantor,Viatcheslav,Viatcheslav Kantor,1953-09-08,66,Male,Russia,United Kingdom,London,Manufacturing,['Manufacturing'],,,True,Increased
2020,4,451,4.0 B,Lauder,Ronald,Ronald Lauder,1944-02-26,76,Male,United States,United States,New York,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2020,4,451,4.0 B,McNair,Janice,Janice McNair,1936-09-30,83,Female,United States,United States,Houston,Sports,['Sports'],,,False,Increased
2020,4,451,4.0 B,Mnaymneh,Sami,Sami Mnaymneh,1961-07-13,58,Male,United States,United States,Miami Beachi,Finance & Investments,['Finance & Investments'],,,True,
2020,4,451,4.0 B,Shigeta,Yasumitsu,Yasumitsu Shigeta & family,1965-02-25,55,Male,Japan,Japan,Tokyo,Telecom,['Telecom'],,,True,Decreased
2020,4,451,4.0 B,Speyer,Jerry,Jerry Speyer,1940-06-23,79,Male,United States,United States,New York,Real Estate,['Real Estate'],,,True,Remained Even
2020,4,451,4.0 B,Tamer,Tony,Tony Tamer,1957-10-12,62,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],,,True,
2020,4,451,4.0 B,Vitek,Radovan,Radovan Vitek,1971-04-22,48,Male,Czechia,Switzerland,Crans Montana,Real Estate,['Real Estate'],,,True,Increased
2020,4,451,4.0 B,Wang,Linpeng,Wang Linpeng,1968-05-01,51,Male,China,China,Beijing,Construction & Engineering,['Construction & Engineering'],,,True,Increased
2020,4,451,4.0 B,Weiner,Russ,Russ Weiner,1970-05-05,49,Male,United States,United States,Delray Beach,Food & Beverage,['Food & Beverage'],,,True,Decreased
2020,4,451,4.0 B,Wexner,Les,Les Wexner & family,1937-09-08,82,Male,United States,United States,New Albany,Fashion & Retail,['Fashion & Retail'],L Brands,Chairman and CEO,True,Decreased
2020,4,451,4.0 B,Yao,Liangsong,Yao Liangsong,1964-08-01,55,Male,China,China,Guangzhou,Manufacturing,['Manufacturing'],,,True,Increased
2020,4,451,4.0 B,Zhu,Baoguo,Zhu Baoguo & family,1962-04-25,57,Male,China,China,Shenzhen,Healthcare,['Healthcare'],,,True,Increased
2020,4,468,3.9 B,An,Kang,An Kang,1949-01-01,71,Male,China,China,Xinxiang,Healthcare,['Healthcare'],,,True,Increased
2020,4,468,3.9 B,Ding,Shijia,Ding Shijia,1964-01-01,56,Male,China,China,Quanzhou,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2020,4,468,3.9 B,Ding,Shizhong,Ding Shizhong & family,1970-12-01,49,Male,China,China,Quanzhou,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2020,4,468,3.9 B,Douglas,Gustaf,Gustaf Douglas,1938-03-03,82,Male,Sweden,Sweden,Stockholm,Diversified,['Diversified'],,,True,Increased
2020,4,468,3.9 B,Fisher,Ken,Ken Fisher,1950-11-29,69,Male,United States,United States,Camas,Finance & Investments,['Finance & Investments'],,,True,Increased
2020,4,468,3.9 B,Lam,Barry,Barry Lam,1949-04-24,70,Male,Taiwan,Taiwan,Taipei,Technology,['Technology'],,,True,Increased
2020,4,468,3.9 B,Lam,Wai Ying,Lam Wai-ying,,,Female,Hong Kong,Hong Kong,Hong Kong,Manufacturing,['Manufacturing'],Biel Crystal,Chairman,True,Increased
2020,4,468,3.9 B,Louis-Dreyfus,Margarita,Margarita Louis-Dreyfus & family,1962-06-01,57,Female,Switzerland,Switzerland,Davos,Food & Beverage,['Food & Beverage'],Louis Dreyfus SAS,President,False,Decreased
2020,4,468,3.9 B,Olenicoff,Igor,Igor Olenicoff,1942-09-20,77,Male,United States,United States,Lighthouse Point,Real Estate,['Real Estate'],,,True,Decreased
2020,4,468,3.9 B,Perlmutter,Isaac,Isaac Perlmutter,1942-12-01,77,Male,United States,United States,Palm Beach,Media & Entertainment,['Media & Entertainment'],Marvel Entertainment,Chairman,True,Decreased
2020,4,468,3.9 B,Qi,Shi,Qi Shi & family,1970-01-03,50,Male,China,China,Shanghai,Technology,['Technology'],,,True,Increased
2020,4,468,3.9 B,Rodriguez-Pastor,Carlos,Carlos Rodriguez-Pastor,1959-04-11,60,Male,Peru,Peru,Lima,Finance & Investments,['Finance & Investments'],,,False,Decreased
2020,4,468,3.9 B,Roig,Juan,Juan Roig,1949-10-08,70,Male,Spain,Spain,Valencia,Fashion & Retail,['Fashion & Retail'],,,False,Increased
2020,4,468,3.9 B,Udvar-Hazy,Steven,Steven Udvar-Hazy,1946-02-23,74,Male,United States,United States,Beverly Hills,Service,['Service'],Air Lease,CEO and Chairman,True,Remained Even
2020,4,468,3.9 B,Wang,Yusuo,Wang Yusuo & family,1964-03-11,56,Male,China,China,Langfang,Energy,['Energy'],,,True,Decreased
2020,4,468,3.9 B,Zhao,Yan,Zhao Yan,1967-01-01,53,Female,China,China,Beijing,Diversified,['Diversified'],,,True,Returned to List
2020,4,484,3.8 B,Amorim,Maria Fernanda,Maria Fernanda Amorim & family,1935-01-16,85,Female,Portugal,Portugal,Grijo,Diversified,['Diversified'],,,False,Decreased
2020,4,484,3.8 B,Bajaj,Rahul,Rahul Bajaj,1938-06-10,81,Male,India,India,Pune,Diversified,['Diversified'],,,False,Decreased
2020,4,484,3.8 B,Cheng,Xue,Cheng Xue,1970-02-26,50,Female,China,China,Foshan,Food & Beverage,['Food & Beverage'],,,True,Increased
2020,4,484,3.8 B,Ilitch,Marian,Marian Ilitch,1933-01-07,87,Female,United States,United States,Bingham Farms,Food & Beverage,['Food & Beverage'],,Entrepreneur,True,Decreased
2020,4,484,3.8 B,Malone,Mary Alice Dorrance,Mary Alice Dorrance Malone,1950-02-03,70,Female,United States,United States,Coatesville,Food & Beverage,['Food & Beverage'],,,False,Increased
2020,4,484,3.8 B,Milner,Yuri,Yuri Milner,1961-11-11,58,Male,Israel,United States,Los Altos,Finance & Investments,['Finance & Investments'],DST Global,Investor,True,Increased
2020,4,484,3.8 B,Saputo,Emanuele (Lino),Emanuele (Lino) Saputo & family,1937-01-01,83,Male,Canada,Canada,Montreal,Food & Beverage,['Food & Beverage'],Saputo Inc.,Chairman,False,Decreased
2020,4,484,3.8 B,Shani,Shaul,Shaul Shani,1955-01-01,65,Male,Israel,Israel,Petah Tikva,Telecom,['Telecom'],,,True,Increased
2020,4,484,3.8 B,Stine,Harry,Harry Stine,1941-11-30,78,Male,United States,United States,Adel,Food & Beverage,['Food & Beverage'],,Entrepreneur,True,Decreased
2020,4,484,3.8 B,Sutton,Jeff,Jeff Sutton,1960-01-17,60,Male,United States,United States,New York,Real Estate,['Real Estate'],,,True,Decreased
2020,4,494,3.7 B,Al Ghurair,Abdulla bin Ahmad,Abdulla bin Ahmad Al Ghurair & family,,,Male,United Arab Emirates,United Arab Emirates,Dubai,Diversified,['Diversified'],,Athlete,False,Decreased
2020,4,494,3.7 B,Barclay,David,David Barclay,1934-10-27,85,Male,United Kingdom,United Kingdom,Island of Brecquou,Diversified,['Diversified'],,,True,Decreased
2020,4,494,3.7 B,Bluhm,Neil,Neil Bluhm,1938-01-12,82,Male,United States,United States,Chicago,Real Estate,['Real Estate'],,,True,Decreased
2020,4,494,3.7 B,Bonderman,David,David Bonderman,1942-11-27,77,Male,United States,United States,Fort Worth,Finance & Investments,['Finance & Investments'],,,True,Increased
2020,4,494,3.7 B,Cayard,Jean-Pierre,Jean-Pierre Cayard,1943-01-01,77,Male,France,France,Paris,Food & Beverage,['Food & Beverage'],,,False,Increased
2020,4,494,3.7 B,Currie,Andrew,Andrew Currie,1955-12-04,64,Male,United Kingdom,United Kingdom,London,Manufacturing,['Manufacturing'],,,True,Decreased
2020,4,494,3.7 B,Greene,Jeff,Jeff Greene,1954-12-10,65,Male,United States,United States,Palm Beach,Real Estate,['Real Estate'],,,True,Increased
2020,4,494,3.7 B,Hastings,Reed,Reed Hastings,1960-10-08,59,Male,United States,United States,Santa Cruz,Media & Entertainment,['Media & Entertainment'],Netflix,CEO,True,Decreased
2020,4,494,3.7 B,Kim,Vladimir,Vladimir Kim,1960-10-29,59,Male,Kazakhstan,Kazakhstan,Almaty,Metals & Mining,['Metals & Mining'],,,True,Decreased
2020,4,494,3.7 B,Lerner,Ted,Ted Lerner & family,1925-10-15,94,Male,United States,United States,Chevy Chase,Real Estate,['Real Estate'],,,True,Decreased
2020,4,494,3.7 B,Li,Wa,Li Wa,1966-01-01,54,Male,Hong Kong,China,Shenzhen,Real Estate,['Real Estate'],,,True,Remained Even
2020,4,494,3.7 B,Milken,Michael,Michael Milken,1946-07-04,73,Male,United States,United States,Los Angeles,Finance & Investments,['Finance & Investments'],,,True,Increased
2020,4,494,3.7 B,Nitori,Akio,Akio Nitori,1944-03-05,76,Male,Japan,Japan,Hokkaido,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2020,4,494,3.7 B,Ofer,Idan,Idan Ofer,1955-10-02,64,Male,Israel,United Kingdom,London,Diversified,['Diversified'],,,False,Decreased
2020,4,494,3.7 B,Rales,Mitchell,Mitchell Rales,1956-08-21,63,Male,United States,United States,Potomac,Manufacturing,['Manufacturing'],,,True,Increased
2020,4,494,3.7 B,Reece,John,John Reece,1957-03-07,63,Male,United Kingdom,United Kingdom,London,Manufacturing,['Manufacturing'],,,True,Decreased
2020,4,494,3.7 B,Rees-Jones,Trevor,Trevor Rees-Jones,1951-08-12,68,Male,United States,United States,Dallas,Energy,['Energy'],,,True,Decreased
2020,4,494,3.7 B,Singh,Kushal Pal,Kushal Pal Singh,1931-08-15,88,Male,India,India,Delhi,Real Estate,['Real Estate'],,,False,Decreased
2020,4,494,3.7 B,Solowow,Michal,Michal Solowow,1962-07-11,57,Male,Poland,Poland,Kielce,Finance & Investments,['Finance & Investments'],,,True,Increased
2020,4,494,3.7 B,Srivaddhanaprabha,Aiyawatt,Aiyawatt Srivaddhanaprabha & family,1985-07-26,34,Male,Thailand,Thailand,Bangkok,Fashion & Retail,['Fashion & Retail'],,,False,Decreased
2020,4,514,3.6 B,Avara,Dannine,Dannine Avara,1964-03-09,56,Female,United States,United States,Houston,Energy,['Energy'],,,False,Decreased
2020,4,514,3.6 B,Dolby,Dagmar,Dagmar Dolby & family,1941-06-28,78,Female,United States,United States,San Francisco,Technology,['Technology'],,,False,Decreased
2020,4,514,3.6 B,Duncan,Scott,Scott Duncan,1982-11-01,37,Male,United States,United States,Houston,Energy,['Energy'],,,False,Decreased
2020,4,514,3.6 B,Frantz,Milane,Milane Frantz,1969-08-12,50,Female,United States,United States,Houston,Energy,['Energy'],,,False,Decreased
2020,4,514,3.6 B,Goldschmeding,Frits,Frits Goldschmeding,1933-08-02,86,Male,Netherlands,Netherlands,Amsterdam,Service,['Service'],,,True,Decreased
2020,4,514,3.6 B,Hang,Luciano,Luciano Hang,1962-10-11,57,Male,Brazil,Brazil,Brusque,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2020,4,514,3.6 B,im Brahm-Droege,Hedda,Hedda im Brahm-Droege,1955-01-01,65,Female,Germany,Germany,Dusseldorf,Service,['Service'],,,True,Increased
2020,4,514,3.6 B,Jiaravanon,Sumet,Sumet Jiaravanon,1934-11-02,85,Male,Thailand,Thailand,Bangkok,Diversified,['Diversified'],,,False,Decreased
2020,4,514,3.6 B,Lee,Samuel Tak,Samuel Tak Lee,1939-04-09,80,Male,Hong Kong,Hong Kong,Hong Kong,Real Estate,['Real Estate'],,,False,Decreased
2020,4,514,3.6 B,Lee,Yeow Chor & Yeow Seng,Lee Yeow Chor & Yeow Seng,,,Male,Malaysia,Malaysia,,Food & Beverage,['Food & Beverage'],,,False,
2020,4,514,3.6 B,Lin,Shu-hong,Lin Shu-hong,1928-08-01,91,Male,Taiwan,Taiwan,Taipei,Manufacturing,['Manufacturing'],,,True,Decreased
2020,4,514,3.6 B,Nagamori,Shigenobu,Shigenobu Nagamori,1944-08-28,75,Male,Japan,Japan,Kyoto,Manufacturing,['Manufacturing'],,,True,Decreased
2020,4,514,3.6 B,Nie,Tengyun,Nie Tengyun & family,1976-01-24,44,Male,China,China,Shanghai,Service,['Service'],,,True,Increased
2020,4,514,3.6 B,Riney,Rodger,Rodger Riney & family,1946-01-01,74,Male,United States,United States,St. Louis,Finance & Investments,['Finance & Investments'],"Scottrade, Inc.",Cofounder,True,Increased
2020,4,514,3.6 B,Rollins,Gary,Gary Rollins,1944-08-30,75,Male,United States,United States,Atlanta,Service,['Service'],,,False,Decreased
2020,4,514,3.6 B,Schoerghuber,Alexandra,Alexandra Schoerghuber,1958-07-24,61,Female,Germany,Germany,Munich,Real Estate,['Real Estate'],,,False,Decreased
2020,4,514,3.6 B,Siebel,Thomas,Thomas Siebel,1952-11-22,67,Male,United States,United States,Woodside,Technology,['Technology'],,,True,Increased
2020,4,514,3.6 B,Snyder,Lynsi,Lynsi Snyder,1982-05-05,37,Female,United States,United States,Glendora,Food & Beverage,['Food & Beverage'],,,False,Increased
2020,4,514,3.6 B,Spielberg,Steven,Steven Spielberg,1946-12-18,73,Male,United States,United States,Pacific Palisades,Media & Entertainment,['Media & Entertainment'],,,True,Decreased
2020,4,514,3.6 B,Sterling,Donald,Donald Sterling,1934-04-26,85,Male,United States,United States,Beverly Hills,Real Estate,['Real Estate'],,,True,Remained Even
2020,4,514,3.6 B,Tong Liu,Rita,Rita Tong Liu,1948-06-29,71,Female,Hong Kong,Hong Kong,Hong Kong,Real Estate,['Real Estate'],,,True,Decreased
2020,4,514,3.6 B,Wang,Roger,Wang Roger,1949-01-01,71,Male,United States,China,Nanjing,Fashion & Retail,['Fashion & Retail'],,,True,Decreased
2020,4,514,3.6 B,Williams,Randa Duncan,Randa Duncan Williams,1961-08-28,58,Female,United States,United States,Houston,Energy,['Energy'],Enterprise GP Holdings,Non-Executive Chairman of the Board,False,Decreased
2020,4,514,3.6 B,Wobben,Aloys,Aloys Wobben,1952-01-22,68,Male,Germany,Germany,Aurich,Energy,['Energy'],,,True,Decreased
2020,4,538,3.5 B,Ashkenazy,Ben,Ben Ashkenazy,1969-09-23,50,Male,United States,United States,New York,Real Estate,['Real Estate'],,,True,Decreased
2020,4,538,3.5 B,Bechtolsheimer-Kipp,Ursula,Ursula Bechtolsheimer-Kipp,1952-01-01,68,Female,Germany,Switzerland,Arosa,Real Estate,['Real Estate'],,,False,Remained Even
2020,4,538,3.5 B,Bolloré,Vincent,Vincent Bolloré & family,1952-04-01,68,Male,France,France,Paris,Finance & Investments,['Finance & Investments'],,,False,Decreased
2020,4,538,3.5 B,Chiaravanont,Jaran,Jaran Chiaravanont,1930-04-01,90,Male,Thailand,Thailand,Bangkok,Diversified,['Diversified'],,,False,Decreased
2020,4,538,3.5 B,Chudgar,Hasmukh,Hasmukh Chudgar,1933-09-19,86,Male,India,India,Ahmedabad,Healthcare,['Healthcare'],,,True,Decreased
2020,4,538,3.5 B,de Godoy Bueno,Dulce Pugliese,Dulce Pugliese de Godoy Bueno,1947-12-12,72,Female,Brazil,Brazil,Sao Paulo,Healthcare,['Healthcare'],,,True,Increased
2020,4,538,3.5 B,Divi,Murali,Murali Divi & family,1951-03-17,69,Male,India,India,Hyderabad,Healthcare,['Healthcare'],,,True,Increased
2020,4,538,3.5 B,Hostetter,Amos,"Amos Hostetter, Jr.",1937-01-12,83,Male,United States,United States,Boston,Media & Entertainment,['Media & Entertainment'],Pilot House Associates,Chair,True,Increased
2020,4,538,3.5 B,Jiaravanont,Montri,Montri Jiaravanont,1931-04-01,89,Male,Thailand,Thailand,Bangkok,Diversified,['Diversified'],,,False,Decreased
2020,4,538,3.5 B,Kao,Min,Min Kao & family,1949-01-10,71,Male,United States,United States,Leawood,Technology,['Technology'],Garmin Corporation,Chairman and CEO,True,Remained Even
2020,4,538,3.5 B,Kesaev,Igor,Igor Kesaev,1966-10-30,53,Male,Russia,Russia,Moscow,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2020,4,538,3.5 B,Lee,Patrick,Patrick Lee,1942-01-01,78,Male,Hong Kong,Hong Kong,Hong Kong,Manufacturing,['Manufacturing'],,,True,Decreased
2020,4,538,3.5 B,Leone,Douglas,Douglas Leone,1957-07-04,62,Male,United States,United States,Atherton,Finance & Investments,['Finance & Investments'],Sequoia,Partner,True,Decreased
2020,4,538,3.5 B,Lin,Bin,Lin Bin,1968-02-01,52,Male,United States,China,Shenzhen,Technology,['Technology'],,,True,Decreased
2020,4,538,3.5 B,Newell,Gabe,Gabe Newell,1962-11-03,57,Male,United States,United States,Seattle,Gambling & Casinos,['Gambling & Casinos'],Valve Corporation,Cofounder and CEO,True,Decreased
2020,4,538,3.5 B,Pangestu,Prajogo,Prajogo Pangestu,1944-05-13,75,Male,Indonesia,Indonesia,Jakarta,Diversified,['Diversified'],,,False,Remained Even
2020,4,538,3.5 B,Pritzker,Anthony,Anthony Pritzker,1961-01-07,59,Male,United States,United States,Los Angeles,Service,['Service'],,,False,Increased
2020,4,538,3.5 B,Rollins,Randall,Randall Rollins,1931-11-05,88,Male,United States,United States,Atlanta,Service,['Service'],,,False,Decreased
2020,4,538,3.5 B,Samueli,Henry,Henry Samueli,1954-09-20,65,Male,United States,United States,Newport Beach,Technology,['Technology'],Broadcom,"Cofounder, Chief Technology Officer and Chairman",True,Decreased
2020,4,538,3.5 B,Simonyi,Charles,Charles Simonyi,1948-09-10,71,Male,United States,United States,Medina,Technology,['Technology'],,,True,Increased
2020,4,538,3.5 B,Singer,Paul,Paul Singer,1944-08-22,75,Male,United States,United States,New York,Finance & Investments,['Finance & Investments'],Elliott Management,Investor,True,Increased
2020,4,538,3.5 B,Steward,David,David Steward,1951-07-02,68,Male,United States,United States,St. Louis,Technology,['Technology'],,,True,Increased
2020,4,538,3.5 B,Teh,Hong Piow,Teh Hong Piow,1930-03-14,90,Male,Malaysia,Malaysia,Kuala Lumpur,Finance & Investments,['Finance & Investments'],,,True,Decreased
2020,4,538,3.5 B,VanderSloot,Frank,Frank VanderSloot,1948-08-14,71,Male,United States,United States,Idaho Falls,Fashion & Retail,['Fashion & Retail'],,,True,Decreased
2020,4,538,3.5 B,Yusuff Ali,M.A.,M.A. Yusuff Ali,1955-11-15,64,Male,India,United Arab Emirates,Abu Dhabi,Fashion & Retail,['Fashion & Retail'],,,True,Decreased
2020,4,538,3.5 B,Zhang,Hongwei,Zhang Hongwei,1954-12-26,65,Male,China,China,Beijing,Diversified,['Diversified'],,,True,Increased
2020,4,538,3.5 B,Zhang Xin & Pan,Shiyi,Zhang Xin & Pan Shiyi,1965-08-24,54,Female,China,China,Beijing,Real Estate,['Real Estate'],Soho China,"Cofounder, CEO",True,Decreased
2020,4,565,3.4 B,Bhatia,Kapil & Rahul,Kapil & Rahul Bhatia,,,Male,India,India,Delhi,Service,['Service'],,,True,Decreased
2020,4,565,3.4 B,Branson,Richard,Richard Branson,1950-07-18,69,Male,United Kingdom,British Virgin Islands,Necker Island,Diversified,['Diversified'],,,True,Decreased
2020,4,565,3.4 B,Caruso,Rick,Rick Caruso,1959-01-07,61,Male,United States,United States,Los Angeles,Real Estate,['Real Estate'],,,True,Decreased
2020,4,565,3.4 B,Cathy,Bubba,Bubba Cathy,1954-04-22,65,Male,United States,United States,Atlanta,Food & Beverage,['Food & Beverage'],,,False,Decreased
2020,4,565,3.4 B,Cathy,Dan,Dan Cathy,1953-03-01,67,Male,United States,United States,Atlanta,Food & Beverage,['Food & Beverage'],,,False,Decreased
2020,4,565,3.4 B,Choksi,Mahendra,Mahendra Choksi & family,1941-04-19,78,Male,India,India,Mumbai,Manufacturing,['Manufacturing'],,,False,Increased
2020,4,565,3.4 B,Dong,Wei,Dong Wei,1971-01-01,49,Male,China,China,Lianyungang,Healthcare,['Healthcare'],,,True,Increased
2020,4,565,3.4 B,Durov,Pavel,Pavel Durov,1984-10-10,35,Male,Russia,United Arab Emirates,Dubai,Technology,['Technology'],,,True,Increased
2020,4,565,3.4 B,Escotet,Juan Carlos,Juan Carlos Escotet,1959-07-23,60,Male,Venezuela,Venezuela,Caracas,Finance & Investments,['Finance & Investments'],,,True,Decreased
2020,4,565,3.4 B,Galitsky,Sergei,Sergei Galitsky,1967-08-14,52,Male,Russia,Russia,Krasnodar,Fashion & Retail,['Fashion & Retail'],,,True,Decreased
2020,4,565,3.4 B,Gilinski Bacal,Jaime,Jaime Gilinski Bacal,1957-12-14,62,Male,Colombia,United Kingdom,London,Finance & Investments,['Finance & Investments'],,Investor,False,Decreased
2020,4,565,3.4 B,Ho,Pansy,Pansy Ho,1962-08-26,57,Female,Hong Kong,Hong Kong,Hong Kong,Gambling & Casinos,['Gambling & Casinos'],,,False,Decreased
2020,4,565,3.4 B,Huang,Rulun,Huang Rulun,1951-09-18,68,Male,China,China,Beijing,Real Estate,['Real Estate'],,,True,Decreased
2020,4,565,3.4 B,Kretinsky,Daniel,Daniel Kretinsky,1975-07-09,44,Male,Czechia,Czechia,Prague,Energy,['Energy'],,,True,Increased
2020,4,565,3.4 B,Krigsner,Miguel,Miguel Krigsner,1950-01-09,70,Male,Brazil,Brazil,Sao Jose dos Pinhais,Fashion & Retail,['Fashion & Retail'],,,True,Increased
2020,4,565,3.4 B,Merckle,Ludwig,Ludwig Merckle,1965-01-01,55,Male,Germany,Germany,Ulm,Finance & Investments,['Finance & Investments'],,,False,Decreased
2020,4,565,3.4 B,Mori,Akira,Akira Mori & family,1936-07-12,83,Male,Japan,Japan,Tokyo,Real Estate,['Real Estate'],,,False,Decreased
2020,4,565,3.4 B,Moritz,Michael,Michael Moritz,1954-09-12,65,Male,United States,United States,San Francisco,Technology,['Technology'],Sequoia,Investor,True,Increased
2020,4,565,3.4 B,Pritzker,J.B.,J.B. Pritzker,1965-01-19,55,Male,United States,United States,Springfield,Finance & Investments,['Finance & Investments'],,,False,Increased
2020,4,565,3.4 B,Razon,Enrique,"Enrique Razon, Jr.",1960-03-03,60,Male,Philippines,Philippines,Manila,Logistics,['Logistics'],,,False,Decreased
2020,4,565,3.4 B,Schmidheiny,Thomas,Thomas Schmidheiny,1945-12-17,74,Male,Switzerland,Switzerland,Jona,Construction & Engineering,['Construction & Engineering'],,,False,Decreased
2020,4,565,3.4 B,Schulze,Richard,Richard Schulze,1941-01-02,79,Male,United States,United States,Bonita Springs,Fashion & Retail,['Fashion & Retail'],Best Buy,Chairman,True,Decreased
2020,4,565,3.4 B,Schusterman,Lynn,Lynn Schusterman,1939-01-21,81,Female,United States,United States,Tulsa,Energy,['Energy'],,,False,Increased
2020,4,565,3.4 B,Wadhwani,Romesh T.,Romesh T. Wadhwani,1947-08-25,72,Male,United States,United States,Palo Alto,Technology,['Technology'],Symphony Technology Group,Founder and Chairman,True,Increased
2020,4,565,3.4 B,Zhang,Jin,Zhang Jin,1971-11-05,48,Male,China,China,Guangzhou,Diversified,['Diversified'],,,True,Decreased
2020,4,590,3.3 B,Al Futtaim,Majid,Majid Al Futtaim & family,,,Male,United Arab Emirates,United Arab Emirates,Dubai,Real Estate,['Real Estate'],,,False,Decreased
2020,4,590,3.3 B,Altrad,Mohed,Mohed Altrad,1948-03-09,72,Male,France,France,Montpellier,Construction & Engineering,['Construction & Engineering'],,,True,Increased
2020,4,590,3.3 B,Arison,Shari,Shari Arison,1957-09-09,62,Female,Israel,Israel,Tel Aviv,Service,['Service'],,"Investor, Philanthropist",False,Decreased
2020,4,590,3.3 B,Arnold,John,John Arnold,1974-03-09,46,Male,United States,United States,Houston,Finance & Investments,['Finance & Investments'],Centaurus Advisors,Founder,True,Remained Even
2020,4,590,3.3 B,Catsimatidis,John,John Catsimatidis,1948-09-07,71,Male,United States,United States,New York,Energy,['Energy'],,,True,Increased
2020,4,590,3.3 B,Chu,Mang Yee,Chu Mang Yee & family,1960-01-01,60,Male,China,China,Guangzhou,Real Estate,['Real Estate'],,,True,Decreased
