year	month	rank	net_worth	last_name	first_name	full_name	birth_date	age	gender	country_of_citizenship	country_of_residence	city_of_residence	business_category	business_industries	organization_name	position_in_organization	self_made	wealth_status
2021	4	574	4.9 B	Shigeta	Yasumitsu	Yasumitsu Shigeta	1965/02/25	56	Male	Japan	Japan	Tokyo	Telecom	['Telecom']			TRUE	Increased
2021	4	574	4.9 B	Siebel	Thomas	Thomas Siebel	1952/11/22	68	Male	United States	United States	Woodside	Technology	['Technology']			TRUE	Increased
2021	4	574	4.9 B	Thiel	Peter	Peter Thiel	1967/10/11	53	Male	United States	United States	Los Angeles	Finance & Investments	['Finance & Investments']	Founders Fund	Investor	TRUE	Increased
2021	4	574	4.9 B	Wilson	Chip	Chip Wilson	1957/01/01	64	Male	Canada	Canada	Vancouver	Fashion & Retail	['Fashion & Retail']	Lululemon	Chairman	TRUE	Increased
2021	4	574	4.9 B	Zhang	Fan	Zhang Fan	1965/12/29	55	Male	China	China	Shenzhen	Technology	['Technology']			TRUE	Decreased
2021	4	589	4.8 B	Bellon	Pierre	Pierre Bellon & family	1930/01/24	91	Male	France	France	Paris	Service	['Service']			FALSE	Increased
2021	4	589	4.8 B	Branson	Richard	Richard Branson	1950/07/18	70	Male	United Kingdom	British Virgin Islands	Necker Island	Diversified	['Diversified']			TRUE	Increased
2021	4	589	4.8 B	Huang	Yi	Huang Yi	1962/01/01	59	Male	Hong Kong	China	Beijing	Automotive	['Automotive']			TRUE	Increased
2021	4	589	4.8 B	Ivanishvili	Bidzina	Bidzina Ivanishvili	1956/02/18	65	Male	Georgia	Georgia	Tbilisi	Finance & Investments	['Finance & Investments']			TRUE	Remained Even
2021	4	589	4.8 B	Johnson	Edward	Edward Johnson, IV.	1964/11/18	56	Male	United States	United States	Boston	Finance & Investments	['Finance & Investments']			FALSE	Increased
2021	4	589	4.8 B	Johnson	Elizabeth	Elizabeth Johnson	1963/05/07	57	Female	United States	United States	Boston	Finance & Investments	['Finance & Investments']			FALSE	Increased
2021	4	589	4.8 B	Lerner	Ted	Ted Lerner & family	1925/10/15	95	Male	United States	United States	Chevy Chase	Real Estate	['Real Estate']			TRUE	Increased
2021	4	589	4.8 B	Lin	Shu-hong	Lin Shu-hong	1928/08/01	92	Male	Taiwan	Taiwan	Taipei	Manufacturing	['Manufacturing']			TRUE	Increased
2021	4	589	4.8 B	Milner	Yuri	Yuri Milner	1961/11/11	59	Male	Israel	United States	Los Altos	Finance & Investments	['Finance & Investments']	DST Global	Investor	TRUE	Increased
2021	4	589	4.8 B	Rebrab	Issad	Issad Rebrab & family	1944/01/01	77	Male	Algeria	Algeria	Algiers	Food & Beverage	['Food & Beverage']			TRUE	Increased
2021	4	589	4.8 B	Schmidheiny	Thomas	Thomas Schmidheiny	1945/12/17	75	Male	Switzerland	Switzerland	Jona	Construction & Engineering	['Construction & Engineering']			FALSE	Increased
2021	4	589	4.8 B	Tanjung	Chairul	Chairul Tanjung	1962/06/18	58	Male	Indonesia	Indonesia	Jakarta	Diversified	['Diversified']			TRUE	Increased
2021	4	589	4.8 B	Trefler	Alan	Alan Trefler	1956/03/10	65	Male	United States	United States	Brookline	Technology	['Technology']			TRUE	Increased
2021	4	589	4.8 B	Vitek	Radovan	Radovan Vitek	1971/04/22	49	Male	Czechia	Switzerland	Crans Montana	Real Estate	['Real Estate']			TRUE	Increased
2021	4	589	4.8 B	Wang	Frank	Frank Wang	1980/10/30	40	Male	China	China	Shenzhen	Technology	['Technology']	DJI Technology Co.	Entrepreneur	TRUE	Remained Even
2021	4	589	4.8 B	Wang	Xicheng	Xicheng Wang & family	1948/11/01	72	Male	China	China	Zhaoyuan	Manufacturing	['Manufacturing']			TRUE	Increased
2021	4	589	4.8 B	Wang	Zhendong	Wang Zhendong	1976/07/11	44	Male	China	China	Beijing	Service	['Service']			TRUE	Increased
2021	4	589	4.8 B	Wilson	John, Alan & Bruce	John, Alan & Bruce Wilson			Male	Australia	Australia	Melbourne	Fashion & Retail	['Fashion & Retail']			FALSE	
2021	4	589	4.8 B	Yusuff Ali	M.A.	M.A. Yusuff Ali	1955/11/15	65	Male	India	United Arab Emirates	Abu Dhabi	Fashion & Retail	['Fashion & Retail']			TRUE	Increased
2021	4	608	4.7 B	Amorim	Maria Fernanda	Maria Fernanda Amorim & family	1935/01/16	86	Female	Portugal	Portugal	Grijo	Diversified	['Diversified']			FALSE	Increased
2021	4	608	4.7 B	Bertarelli	Dona	Dona Bertarelli	1968/01/01	53	Female	Switzerland	Switzerland	Gstaad	Diversified	['Diversified']			FALSE	Increased
2021	4	608	4.7 B	Hong	Jie	Hong Jie	1967/10/01	53	Male	China	China	Putian	Manufacturing	['Manufacturing']			TRUE	Increased
2021	4	608	4.7 B	Kirsh	Nathan	Nathan Kirsh	1932/01/06	89	Male	Eswatini (Swaziland)	Eswatini (Swaziland)	Ezulwini	Fashion & Retail	['Fashion & Retail']			TRUE	Increased
2021	4	608	4.7 B	Langone	Ken	Ken Langone	1935/09/16	85	Male	United States	United States	Sands Point	Finance & Investments	['Finance & Investments']			TRUE	Increased
2021	4	608	4.7 B	Pieper	Michael	Michael Pieper	1946/02/05	75	Male	Switzerland	Switzerland	Lucerne	Manufacturing	['Manufacturing']	Artemis Real Estate Partners	CEO of Artemis Group	TRUE	Increased
2021	4	608	4.7 B	Schulze	Richard	Richard Schulze	1941/01/02	80	Male	United States	United States	Bonita Springs	Fashion & Retail	['Fashion & Retail']	Best Buy Co. Inc.	Chairman	TRUE	Increased
2021	4	608	4.7 B	Smidt	Eric	Eric Smidt	1960/01/01	61	Male	United States	United States	Beverly Hills	Fashion & Retail	['Fashion & Retail']			TRUE	Increased
2021	4	608	4.7 B	Sweeney	Tim	Tim Sweeney	1970/12/13	50	Male	United States	United States	Cary	Media & Entertainment	['Media & Entertainment']			TRUE	Increased
2021	4	608	4.7 B	Tang	Shing-bor	Tang Shing-bor	1934/01/15	87	Male	Hong Kong	Hong Kong	Hong Kong	Real Estate	['Real Estate']			TRUE	Decreased
2021	4	608	4.7 B	Tinkov	Oleg	Oleg Tinkov	1967/12/25	53	Male	Russia	Russia	Moscow	Finance & Investments	['Finance & Investments']			TRUE	Increased
2021	4	608	4.7 B	Walter	Mark	Mark Walter	1960/05/22	60	Male	United States	United States	Chicago	Finance & Investments	['Finance & Investments']	Guggenheim Partners LLC	CEO	TRUE	Increased
2021	4	608	4.7 B	Wong	Luen Hei	Wong Luen Hei	1962/01/01	59	Male	China	Hong Kong	Hong Kong	Manufacturing	['Manufacturing']			TRUE	Increased
2021	4	608	4.7 B	Zhou	Bajin	Zhou Bajin	1935/05/01	85	Male	China	China	Changzhou	Manufacturing	['Manufacturing']			TRUE	Increased
2021	4	622	4.6 B	Bertelli	Patrizio	Patrizio Bertelli	1946/01/01	75	Male	Italy	Italy	Milan	Fashion & Retail	['Fashion & Retail']			TRUE	Increased
2021	4	622	4.6 B	Beveridge	Bert	Bert Beveridge	1962/01/01	59	Male	United States	United States	Austin	Food & Beverage	['Food & Beverage']			TRUE	Increased
2021	4	622	4.6 B	Bouygues	Martin & Olivier	Martin & Olivier Bouygues			Male	France	France	Paris	Construction & Engineering	['Construction & Engineering']			FALSE	Increased
2021	4	622	4.6 B	Chen	Lip Keong	Chen Lip Keong	1947/07/01	73	Male	Malaysia	Cambodia	Phnom Penh	Gambling & Casinos	['Gambling & Casinos']			TRUE	Increased
2021	4	622	4.6 B	Dong	Fan	Dong Fan		51	Male	China	China	Zhuhai	Healthcare	['Healthcare']			TRUE	Increased
2021	4	622	4.6 B	Ek	Daniel	Daniel Ek	1983/02/21	38	Male	Sweden	Sweden	Stockholm	Technology	['Technology']	Spotify	CEO	TRUE	Increased
2021	4	622	4.6 B	Fertitta	Tilman	Tilman Fertitta	1957/06/25	63	Male	United States	United States	Houston	Food & Beverage	['Food & Beverage']	Landry's Inc	Chairman and CEO	TRUE	Increased
2021	4	622	4.6 B	Frias	Luis	Luiz Frias	1963/04/06	58	Male	Brazil	Brazil	Sao Paulo	Technology	['Technology']		Entrepreneur, Journalist	FALSE	Increased
2021	4	622	4.6 B	Gassner	Peter	Peter Gassner	1965/02/26	56	Male	United States	United States	Pleasanton	Technology	['Technology']			TRUE	Increased
2021	4	622	4.6 B	Kim	Vladimir	Vladimir Kim	1960/10/29	60	Male	Kazakhstan	Kazakhstan	Almaty	Metals & Mining	['Metals & Mining']			TRUE	Increased
2021	4	622	4.6 B	Li	Weiguo	Weiguo Li	1965/01/01	56	Male	China	China	Beijing	Manufacturing	['Manufacturing']			TRUE	Increased
2021	4	622	4.6 B	O'Brien	Denis	Denis O'Brien	1958/04/17	62	Male	Ireland	Ireland	Dublin	Telecom	['Telecom']			TRUE	Increased
2021	4	622	4.6 B	Prada	Miuccia	Miuccia Prada	1949/05/10	71	Female	Italy	Italy	Milan	Fashion & Retail	['Fashion & Retail']	Prada S.p.A	CEO, Fashion Designer	FALSE	Increased
2021	4	622	4.6 B	Rich	Robert	Robert Rich, Jr.	1941/01/25	80	Male	United States	United States	Islamorada	Food & Beverage	['Food & Beverage']			FALSE	Increased
2021	4	622	4.6 B	Vakil	Abhay	Abhay Vakil & family	1950/10/29	70	Male	India	India	Mumbai	Manufacturing	['Manufacturing']			FALSE	Increased
2021	4	622	4.6 B	Wesjohann	Paul-Heinz 	Paul-Heinz Wesjohann & family	1943/05/25	77	Male	Germany	Germany	Rechterfeld	Food & Beverage	['Food & Beverage']			TRUE	
2021	4	638	4.5 B	Baron	Ron	Ron Baron	1943/05/23	77	Male	United States	United States	New York	Finance & Investments	['Finance & Investments']			TRUE	Increased
2021	4	638	4.5 B	Esteves	Andre	Andre Esteves	1968/07/12	52	Male	Brazil	Brazil	Sao paulo	Finance & Investments	['Finance & Investments']			TRUE	Increased
2021	4	638	4.5 B	Gray	Jonathan	Jonathan Gray	1970/02/04	51	Male	United States	United States	New York	Finance & Investments	['Finance & Investments']			TRUE	Increased
2021	4	638	4.5 B	Hu	Baifan	Hu Baifan	1962/10/01	58	Male	China	China	Shaoxing	Healthcare	['Healthcare']			TRUE	Increased
2021	4	638	4.5 B	Kantor	Viatcheslav	Viatcheslav Kantor	1953/09/08	67	Male	Russia	United Kingdom	London	Manufacturing	['Manufacturing']			TRUE	Increased
2021	4	638	4.5 B	Kao	Min	Min Kao & family	1949/01/10	72	Male	United States	United States	Leawood	Technology	['Technology']	Garmin Corporation	Chairman and CEO	TRUE	Increased
2021	4	638	4.5 B	Knapp	Friedrich	Friedrich Knapp	1951/05/06	69	Male	Germany	Germany	Brunswick	Fashion & Retail	['Fashion & Retail']			TRUE	Increased
2021	4	638	4.5 B	Li	Richard	Richard Li	1966/11/08	54	Male	Hong Kong	Hong Kong	Hong Kong	Telecom	['Telecom']			FALSE	Increased
2021	4	638	4.5 B	Maag	Rudolf	Rudolf Maag	1946/01/31	75	Male	Switzerland	Switzerland	Binningen	Healthcare	['Healthcare']			TRUE	Increased
2021	4	638	4.5 B	Miao	Hangen	Miao Hangen	1965/01/01	56	Male	China	China	Suzhou	Diversified	['Diversified']			TRUE	Increased
2021	4	638	4.5 B	Mnaymneh	Sami	Sami Mnaymneh	1961/07/13	59	Male	United States	United States	Miami Beach	Finance & Investments	['Finance & Investments']			TRUE	Increased
2021	4	638	4.5 B	Olenicoff	Igor	Igor Olenicoff	1942/09/20	78	Male	United States	United States	Lighthouse Point	Real Estate	['Real Estate']			TRUE	Increased
2021	4	638	4.5 B	Popov	Sergei	Sergei Popov	1971/08/12	49	Male	Russia	Russia	Moscow	Finance & Investments	['Finance & Investments']			TRUE	Remained Even
2021	4	638	4.5 B	Pritzker	Thomas	Thomas Pritzker	1950/06/06	70	Male	United States	United States	Chicago	Finance & Investments	['Finance & Investments']	Hyatt Hotels	Executive Chairman	FALSE	Increased
2021	4	638	4.5 B	Robertson	Julian	Julian Robertson, Jr.	1932/06/25	88	Male	United States	United States	Locust Valley	Finance & Investments	['Finance & Investments']			TRUE	Increased
2021	4	638	4.5 B	Tamer	Tony	Tony Tamer	1957/10/12	63	Male	United States	United States	New York	Finance & Investments	['Finance & Investments']			TRUE	Increased
2021	4	638	4.5 B	Zhu	Baoguo	Baoguo Zhu & family	1962/04/25	58	Male	China	China	Shenzhen	Healthcare	['Healthcare']			TRUE	Increased
2021	4	655	4.4 B	Arison	Shari	Shari Arison	1957/09/09	63	Female	Israel	Israel	Tel Aviv	Service	['Service']		Investor, Philanthropist	FALSE	Increased
2021	4	655	4.4 B	Bravo	Orlando	Orlando Bravo	1970/09/23	50	Male	United States	United States	Miami Beach	Finance & Investments	['Finance & Investments']			TRUE	Increased
2021	4	655	4.4 B	Camp	Garrett	Garrett Camp	1978/10/04	42	Male	Canada	United States	San Francisco	Technology	['Technology']	Uber Technologies Inc.	Entrepreneur	TRUE	Increased
2021	4	655	4.4 B	Caporella	Nick	Nick Caporella	1936/01/15	85	Male	United States	United States	Plantation	Food & Beverage	['Food & Beverage']			TRUE	Increased
2021	4	655	4.4 B	Cuban	Mark	Mark Cuban	1958/07/31	62	Male	United States	United States	Dallas	Media & Entertainment	['Media & Entertainment']	Dallas Mavericks	Owner	TRUE	Increased
2021	4	655	4.4 B	Gabay	Yakir	Yakir Gabay	1966/04/13	54	Male	Cyprus	United Kingdom	London	Real Estate	['Real Estate']			TRUE	Increased
2021	4	655	4.4 B	Ilicak	Erman	Erman Ilicak	1967/10/03	53	Male	Turkey	Turkey	Ankara	Construction & Engineering	['Construction & Engineering']			TRUE	Increased
2021	4	655	4.4 B	Witzoe	Gustav Magnar	Gustav Magnar Witzoe	1993/04/22	27	Male	Norway	Norway	Kverva	Food & Beverage	['Food & Beverage']			FALSE	Increased
2021	4	655	4.4 B	Yu	Michael Minhong	Michael Minhong Yu	1962/01/01	59	Male	China	China	Beijing	Service	['Service']			TRUE	Increased
2021	4	655	4.4 B	Zhang	Daocai	Zhang Daocai	1950/01/01	71	Male	China	China	Shaoxing	Diversified	['Diversified']			TRUE	Increased
2021	4	665	4.3 B	Bancel	Stéphane	Stéphane Bancel	1972/07/20	48	Male	France	United States	Boston	Healthcare	['Healthcare']			TRUE	
2021	4	665	4.3 B	Dommermuth	Ralph	Ralph Dommermuth	1963/11/19	57	Male	Germany	Germany	Montabaur	Technology	['Technology']			TRUE	Increased
2021	4	665	4.3 B	Hagen	Thomas	Thomas Hagen	1936/01/01	85	Male	United States	United States	Erie	Finance & Investments	['Finance & Investments']			FALSE	Increased
2021	4	665	4.3 B	Ho	Pansy	Pansy Ho	1962/08/26	58	Female	Hong Kong	Hong Kong	Hong Kong	Gambling & Casinos	['Gambling & Casinos']			FALSE	Increased
2021	4	665	4.3 B	Jhunjhunwala	Rakesh	Rakesh Jhunjhunwala	1960/07/05	60	Male	India	India	Mumbai	Finance & Investments	['Finance & Investments']			TRUE	Increased
2021	4	665	4.3 B	Lee	Yin Yee	Lee Yin Yee	1952/01/01	69	Male	China	Hong Kong	Hong Kong	Manufacturing	['Manufacturing']			TRUE	Increased
2021	4	665	4.3 B	Lefkofsky	Eric	Eric Lefkofsky	1969/09/02	51	Male	United States	United States	Glencoe	Technology	['Technology']	Groupon	Chairman	TRUE	Increased
2021	4	665	4.3 B	Leong	Edwin	Edwin Leong	1951/12/04	69	Male	Hong Kong	Hong Kong	Hong Kong	Real Estate	['Real Estate']			TRUE	Decreased
2021	4	665	4.3 B	Munjal	Pawan	Pawan Munjal & family	1954/01/01	67	Male	India	India	Delhi	Automotive	['Automotive']			FALSE	Increased
2021	4	665	4.3 B	Ressler	Antony	Antony Ressler	1962/01/01	59	Male	United States	United States	Los Angeles	Finance & Investments	['Finance & Investments']			TRUE	Increased
2021	4	665	4.3 B	Singer	Paul	Paul Singer	1944/08/22	76	Male	United States	United States	New York	Finance & Investments	['Finance & Investments']	Elliott Management	Investor	TRUE	Increased
2021	4	665	4.3 B	Stokes	Kerry	Kerry Stokes	1940/09/13	80	Male	Australia	Australia	Perth	Diversified	['Diversified']			TRUE	Increased
2021	4	665	4.3 B	Udvar-Hazy	Steven	Steven Udvar-Hazy	1946/02/23	75	Male	United States	United States	Beverly Hills	Service	['Service']	Air Lease Corp.	CEO and Chairman	TRUE	Increased
2021	4	665	4.3 B	Yasuda	Takao	Takao Yasuda	1949/05/07	71	Male	Japan	Singapore	Singapore	Fashion & Retail	['Fashion & Retail']			TRUE	Increased
2021	4	665	4.3 B	Ye	Chenghai	Chenghai Ye & family	1943/08/15	77	Male	Hong Kong	Hong Kong	Hong Kong	Healthcare	['Healthcare']			TRUE	Increased
2021	4	680	4.2 B	Bouchard	Alain	Alain Bouchard	1949/02/18	72	Male	Canada	Canada	Montreal	Fashion & Retail	['Fashion & Retail']	Alimentation Couche Tard Inc. Cl A	Chairman and CEO	TRUE	Increased
2021	4	680	4.2 B	Caruso	Rick	Rick Caruso	1959/01/07	62	Male	United States	United States	Los Angeles	Real Estate	['Real Estate']			TRUE	Increased
2021	4	680	4.2 B	Cook	Scott	Scott Cook	1952/07/26	68	Male	United States	United States	Woodside	Technology	['Technology']			TRUE	Increased
2021	4	680	4.2 B	Diller	Barry	Barry Diller	1942/02/02	79	Male	United States	United States	New York	Media & Entertainment	['Media & Entertainment']			TRUE	Increased
2021	4	680	4.2 B	Engelhorn	Traudl	Traudl Engelhorn & family	1927/01/21	94	Female	Germany	Switzerland	Lucerne	Healthcare	['Healthcare']			FALSE	Increased
2021	4	680	4.2 B	Fang	Wei	Wei Fang	1973/09/04	47	Male	China	China	Beijing	Manufacturing	['Manufacturing']			TRUE	Increased
2021	4	680	4.2 B	Fu	Liquan	Fu Liquan & family	1967/08/01	53	Male	China	China	Hangzhou	Technology	['Technology']			TRUE	Increased
2021	4	680	4.2 B	Garavoglia	Luca	Luca Garavoglia	1969/02/27	52	Male	Italy	Italy	Milan	Food & Beverage	['Food & Beverage']			FALSE	Increased
2021	4	680	4.2 B	Golisano	Tom	Tom Golisano	1941/11/14	79	Male	United States	United States	Naples	Service	['Service']			TRUE	Increased
2021	4	680	4.2 B	Hargreaves	Peter	Peter Hargreaves	1946/10/05	74	Male	United Kingdom	United Kingdom	Bristol	Finance & Investments	['Finance & Investments']			TRUE	Increased
2021	4	680	4.2 B	Hult	Bertil	Bertil Hult	1941/02/10	80	Male	Sweden	Switzerland	Lucerne	Service	['Service']			TRUE	Decreased
2021	4	680	4.2 B	Hunt	Ray Lee	Ray Lee Hunt	1943/04/06	78	Male	United States	United States	Dallas	Energy	['Energy']			FALSE	Decreased
2021	4	680	4.2 B	Irving	James	James Irving	1928/03/20	93	Male	Canada	Canada	Saint John	Diversified	['Diversified']			FALSE	Decreased
2021	4	680	4.2 B	Lau	Martin	Martin Lau	1973/04/01	48	Male	Hong Kong	Hong Kong	Hong Kong	Technology	['Technology']			TRUE	Increased
2021	4	680	4.2 B	Li	Li	Li Li	1965/09/01	55	Male	China	China	Changsha	Healthcare	['Healthcare']			TRUE	Increased
2021	4	680	4.2 B	Liu	Fangyi	Liu Fangyi		51	Male	China	China	Shanghai	Healthcare	['Healthcare']			TRUE	
2021	4	680	4.2 B	Luo	Liguo	Luo Liguo & family	1956/03/01	65	Male	China	China	Ningbo	Manufacturing	['Manufacturing']			TRUE	Increased
2021	4	680	4.2 B	Pan	Laican	Pan Laican			Male	China	China	foshan	Food & Beverage	['Food & Beverage']			TRUE	Increased
2021	4	680	4.2 B	Roig	Juan	Juan Roig	1949/10/08	71	Male	Spain	Spain	Valencia	Fashion & Retail	['Fashion & Retail']			FALSE	Increased
2021	4	680	4.2 B	Stern	Leonard	Leonard Stern	1938/03/28	83	Male	United States	United States	New York	Real Estate	['Real Estate']	Hartz Mountain Industries, Inc.	Chairman and CEO	FALSE	Decreased
2021	4	680	4.2 B	Straumann	Thomas	Thomas Straumann	1963/07/22	57	Male	Switzerland	Switzerland	Basel	Healthcare	['Healthcare']			FALSE	Increased
2021	4	680	4.2 B	Wang	Yanqing	Wang Yanqing & family	1966/04/07	54	Male	China	China	Wuxi	Manufacturing	['Manufacturing']			TRUE	Increased
2021	4	680	4.2 B	Xie	Ken	Ken Xie	1963/01/26	58	Male	United States	United States	Los Altos Hills	Technology	['Technology']			TRUE	Increased
2021	4	680	4.2 B	Xue	Hua	Xue Hua		51	Male	China	China	Guangzhou	Manufacturing	['Manufacturing']			TRUE	Increased
2021	4	680	4.2 B	Yang	Steven Meng	Steven Meng Yang & family	1982/05/01	38	Male	China	China	Changsha	Technology	['Technology']			TRUE	
2021	4	705	4.1 B	Birmingham Perot	Margot	Margot Birmingham Perot	1933/11/15	87	Female	United States	United States	Dallas	Technology	['Technology']			FALSE	Increased
2021	4	705	4.1 B	Bonderman	David	David Bonderman	1942/11/27	78	Male	United States	United States	Fort Worth	Finance & Investments	['Finance & Investments']			TRUE	Increased
2021	4	705	4.1 B	Calkins	Matthew	Matthew Calkins	1973/03/03	48	Male	United States	United States	Rosslyn	Technology	['Technology']			TRUE	Returned to List
2021	4	705	4.1 B	Cho	Tak Wong	Cho Tak Wong	1946/05/15	74	Male	Hong Kong	China	Fuqing	Manufacturing	['Manufacturing']			TRUE	Increased
2021	4	705	4.1 B	Ferrari	Piero	Piero Ferrari	1945/05/22	75	Male	Italy	Italy	Modena	Automotive	['Automotive']			FALSE	Increased
2021	4	705	4.1 B	Friedkin	Dan	Dan Friedkin	1965/02/27	56	Male	United States	United States	Houston	Automotive	['Automotive']	Gulf States Toyota	owner and ceo	FALSE	Increased
2021	4	705	4.1 B	Graff	Laurence	Laurence Graff & family	1938/06/13	82	Male	United Kingdom	Switzerland	Gstaad	Fashion & Retail	['Fashion & Retail']			TRUE	Decreased
2021	4	705	4.1 B	Haefner	Martin	Martin Haefner	1954/01/01	67	Male	Switzerland	Switzerland	Zurich	Technology	['Technology']			FALSE	Increased
2021	4	705	4.1 B	Hong	Ra-hee	Hong Ra-hee	1945/07/15	75	Female	South Korea	South Korea	Seoul	Technology	['Technology']			FALSE	Returned to List
2021	4	705	4.1 B	Ji	Qi	Ji Qi	1966/10/01	54	Male	China	China	Shanghai	Real Estate	['Real Estate']			TRUE	Increased
2021	4	705	4.1 B	Johnson	Rupert	Rupert Johnson, Jr.	1940/08/10	80	Male	United States	United States	Burlingame	Finance & Investments	['Finance & Investments']	Franklin Resources Inc.	Vice Chairman and Director	FALSE	Increased
2021	4	705	4.1 B	Kretinsky	Daniel	Daniel Kretinsky	1975/07/09	45	Male	Czechia	Czechia	Prague	Energy	['Energy']			TRUE	Increased
2021	4	705	4.1 B	Lauder	William	William Lauder	1960/04/11	60	Male	United States	United States	New York	Fashion & Retail	['Fashion & Retail']			FALSE	Increased
2021	4	705	4.1 B	McNair	Janice	Janice McNair	1936/09/30	84	Female	United States	United States	Houston	Sports	['Sports']			FALSE	Increased
2021	4	705	4.1 B	Morris	John	John Morris	1948/03/19	73	Male	United States	United States	Springfield	Fashion & Retail	['Fashion & Retail']			TRUE	Increased
2021	4	705	4.1 B	Newell	Gabe	Gabe Newell	1962/11/03	58	Male	United States	United States	Seattle	Gambling & Casinos	['Gambling & Casinos']	Valve Corporation	Cofounder and CEO	TRUE	Increased
2021	4	705	4.1 B	Otto-Bernstein	Katharina	Katharina Otto-Bernstein	1964/01/01	57	Female	Germany	United States	New York	Real Estate	['Real Estate']			FALSE	Increased
2021	4	705	4.1 B	Ponce Lerou	Julio	Julio Ponce Lerou	1945/11/13	75	Male	Chile	Chile	Santiago	Metals & Mining	['Metals & Mining']			TRUE	Increased
2021	4	705	4.1 B	Stryker	Jon	Jon Stryker	1958/05/03	62	Male	United States	United States	New York	Healthcare	['Healthcare']			FALSE	Increased
2021	4	705	4.1 B	Suh	Kyung-bae	Suh Kyung-bae	1963/01/14	58	Male	South Korea	South Korea	Seoul	Fashion & Retail	['Fashion & Retail']	Amorepacific Corp. (New)	Chairman	FALSE	Increased
2021	4	705	4.1 B	Xu	Jingren	Xu Jingren	1944/10/01	76	Male	China	China	Taizhou	Healthcare	['Healthcare']			TRUE	Increased
2021	4	705	4.1 B	Yin	Samuel	Samuel Yin	1950/08/16	70	Male	Taiwan	Taiwan	Taipei	Diversified	['Diversified']			FALSE	Increased
2021	4	727	4.0 B	Droege	Walter P.J.	Walter P.J. Droege	1952/11/25	68	Male	Germany	Germany	Dusseldorf	Finance & Investments	['Finance & Investments']			TRUE	Decreased
2021	4	727	4.0 B	Du	Jiangtao	Jiangtao Du & family	1969/11/17	51	Male	China	China	Beijing	Manufacturing	['Manufacturing']			TRUE	Returned to List
2021	4	727	4.0 B	Gupta	Vinod & Anil Rai	Vinod & Anil Rai Gupta				India	India	Delhi	Manufacturing	['Manufacturing']			FALSE	Increased
2021	4	727	4.0 B	Ito	Masatoshi	Masatoshi Ito	1924/04/30	96	Male	Japan	Japan	Tokyo	Fashion & Retail	['Fashion & Retail']			TRUE	Increased
2021	4	727	4.0 B	Kesaev	Igor	Igor Kesaev	1966/10/30	54	Male	Russia	Russia	Moscow	Fashion & Retail	['Fashion & Retail']			TRUE	Increased
2021	4	727	4.0 B	Koon	Poh Keong	Koon Poh Keong	1961/04/25	59	Male	Malaysia	Malaysia	Petaling Jaya	Manufacturing	['Manufacturing']			TRUE	Increased
2021	4	727	4.0 B	Lee	Paul Xiaoming	Paul Xiaoming Lee & family	1958/01/01	63	Male	United States	China	Yuxi	Manufacturing	['Manufacturing']			TRUE	Increased
2021	4	727	4.0 B	Li	Xiang	Li Xiang	1981/10/01	39	Male	China	China	Beijing	Automotive	['Automotive']			TRUE	
2021	4	727	4.0 B	Ma	Melissa	Melissa Ma		51	Female	China	China	Beijing	Technology	['Technology']			TRUE	Increased
2021	4	727	4.0 B	Mazumdar-Shaw	Kiran	Kiran Mazumdar-Shaw	1953/03/23	68	Female	India	India	Bangalore	Healthcare	['Healthcare']	Biocon Ltd.	Founder, Chair and Managing Director	TRUE	Increased
2021	4	727	4.0 B	Meyer	Gwendolyn Sontheim	Gwendolyn Sontheim Meyer	1961/10/27	59	Female	United States	United States	Rancho Santa Fe	Food & Beverage	['Food & Beverage']			FALSE	Increased
2021	4	727	4.0 B	Mori	Akira	Akira Mori & family	1936/07/12	84	Male	Japan	Japan	Tokyo	Real Estate	['Real Estate']			FALSE	Increased
2021	4	727	4.0 B	Nemetschek	Georg	Georg Nemetschek & family	1934/01/01	87	Male	Germany	Germany	Munich	Technology	['Technology']			TRUE	Increased
2021	4	727	4.0 B	Noda	Masahiro	Masahiro Noda	1938/08/24	82	Male	Japan	Japan	Tokyo	Technology	['Technology']			TRUE	Increased
2021	4	727	4.0 B	Piramal	Ajay	Ajay Piramal	1955/08/03	65	Male	India	India	Mumbai	Healthcare	['Healthcare']			FALSE	Increased
2021	4	727	4.0 B	Qiu	Guanghe	Qiu Guanghe & family	1951/11/10	69	Male	China	China	Wenzhou	Fashion & Retail	['Fashion & Retail']			TRUE	Increased
2021	4	727	4.0 B	Rees-Jones	Trevor	Trevor Rees-Jones	1951/08/12	69	Male	United States	United States	Dallas	Energy	['Energy']			TRUE	Increased
2021	4	727	4.0 B	Rennert	Ira	Ira Rennert	1934/05/31	86	Male	United States	United States	New York	Finance & Investments	['Finance & Investments']			TRUE	Increased
2021	4	727	4.0 B	Rowan	Marc	Marc Rowan	1962/08/19	58	Male	United States	United States	New York	Finance & Investments	['Finance & Investments']			TRUE	Increased
2021	4	727	4.0 B	Sahin	Ugur	Ugur Sahin	1965/09/19	55	Male	Germany	Germany	Mainz	Healthcare	['Healthcare']			TRUE	
2021	4	727	4.0 B	Solowow	Michal	Michal Solowow	1962/07/11	58	Male	Poland	Poland	Kielce	Finance & Investments	['Finance & Investments']			TRUE	Increased
2021	4	727	4.0 B	Tschira	Udo & Harald	Udo & Harald Tschira			Male	Germany	Germany		Technology	['Technology']			FALSE	Decreased
