year	month	rank	net_worth	last_name	first_name	full_name	birth_date	age	gender	country_of_citizenship	country_of_residence	city_of_residence	business_category	business_industries	organization_name	position_in_organization	self_made	wealth_status
2023	4	523	5.1 B	Wadhwani	Romesh T.	Romesh T. Wadhwani	1947/08/25	75	Male	United States	United States	Palo Alto	Technology	['Technology']	Symphony Technology Group	Founder and Chairman	TRUE	Increased
2023	4	523	5.1 B	Wyss	Hansjoerg	Hansjoerg Wyss	1935/01/01	88	Male	Switzerland	United States	Wilson	Healthcare	['Healthcare']			TRUE	Increased
2023	4	523	5.1 B	York	Denise	Denise York & family	1950/10/21	72	Female	United States	United States	Youngstown	Sports	['Sports']	San Francisco 49ers	Co-Chairman	FALSE	Increased
2023	4	534	5.0 B	Baron	Ron	Ron Baron	1943/05/23	79	Male	United States	United States	New York	Finance & Investments	['Finance & Investments']			TRUE	Increased
2023	4	534	5.0 B	Bass	Robert	Robert Bass	1948/03/19	75	Male	United States	United States	Fort Worth	Energy	['Energy']			FALSE	Decreased
2023	4	534	5.0 B	Bertarelli	Dona	Dona Bertarelli	1968/01/01	55	Female	Switzerland	Switzerland	Gstaad	Healthcare	['Healthcare']			FALSE	Increased
2023	4	534	5.0 B	Gerko	Alexander	Alexander Gerko	1979/12/03	43	Male	United Kingdom	United Kingdom	London	Finance & Investments	['Finance & Investments']			TRUE	
2023	4	534	5.0 B	Haefner	Martin	Martin Haefner	1954/01/01	69	Male	Switzerland	Switzerland	Zurich	Technology	['Technology']			FALSE	Increased
2023	4	534	5.0 B	Hale	Robert	Robert Hale, Jr.	1966/07/08	56	Male	United States	United States	Boston	Telecom	['Telecom']			TRUE	Increased
2023	4	534	5.0 B	Kharitonin	Viktor	Viktor Kharitonin	1972/11/20	50	Male	Russia	Russia	Moscow	Healthcare	['Healthcare']			TRUE	Increased
2023	4	534	5.0 B	Kim	Beom-su	Kim Beom-su	1966/03/27	57	Male	South Korea	South Korea	Seoul	Technology	['Technology']			TRUE	Decreased
2023	4	534	5.0 B	Lauder	Jane	Jane Lauder	1973/01/01	50	Female	United States	United States	New York	Fashion & Retail	['Fashion & Retail']			FALSE	Decreased
2023	4	534	5.0 B	Leclercq	Michel	Michel Leclercq & family	1939/05/27	83	Male	France	France	Lille	Fashion & Retail	['Fashion & Retail']			FALSE	Increased
2023	4	534	5.0 B	Lucas	George	George Lucas	1944/05/14	78	Male	United States	United States	San Anselmo	Media & Entertainment	['Media & Entertainment']			TRUE	Decreased
2023	4	534	5.0 B	McNair	Janice	Janice McNair	1936/09/30	86	Female	United States	United States	Houston	Sports	['Sports']			FALSE	Increased
2023	4	534	5.0 B	Sahin	Ugur	Ugur Sahin	1965/09/19	57	Male	Germany	Germany	Mainz	Healthcare	['Healthcare']			TRUE	Decreased
2023	4	534	5.0 B	Schoerghuber	Alexandra	Alexandra Schoerghuber & family	1958/07/24	64	Female	Germany	Germany	Munich	Real Estate	['Real Estate']			FALSE	Increased
2023	4	534	5.0 B	Straumann	Thomas	Thomas Straumann	1963/07/22	59	Male	Switzerland	Switzerland	Basel	Healthcare	['Healthcare']			FALSE	Decreased
2023	4	534	5.0 B	Ulker	Murat	Murat Ulker	1959/03/23	64	Male	Turkey	Turkey	Istanbul	Food & Beverage	['Food & Beverage']			FALSE	Increased
2023	4	534	5.0 B	Wilson	Chip	Chip Wilson	1957/01/01	66	Male	Canada	Canada	Vancouver	Fashion & Retail	['Fashion & Retail']	Lululemon	Chairman	TRUE	Decreased
2023	4	534	5.0 B	Zhu	Yan	Zhu Yan & family	1971/01/01	52	Female	China	China	Beijing	Real Estate	['Real Estate']			FALSE	Increased
2023	4	552	4.9 B	Davis	Jim	Jim Davis & family	1943/05/17	79	Male	United States	United States	Newton	Manufacturing	['Manufacturing']	New Balance	Chairman	TRUE	Decreased
2023	4	552	4.9 B	Divi	Murali	Murali Divi & family	1951/03/17	72	Male	India	India	Hyderabad	Healthcare	['Healthcare']			TRUE	Decreased
2023	4	552	4.9 B	Dolby	Dagmar	Dagmar Dolby & family	1941/06/28	81	Female	United States	United States	San Francisco	Technology	['Technology']			FALSE	Increased
2023	4	552	4.9 B	Galperin	Marcos	Marcos Galperin			Male	Argentina	Argentina	Buenos Aires	Technology	['Technology']			TRUE	Increased
2023	4	552	4.9 B	Golisano	Tom	Tom Golisano	1941/11/14	81	Male	United States	United States	Naples	Service	['Service']			TRUE	Decreased
2023	4	552	4.9 B	Gray	Jonathan	Jonathan Gray	1970/02/04	53	Male	United States	United States	New York	Finance & Investments	['Finance & Investments']			TRUE	Decreased
2023	4	552	4.9 B	Ivanishvili	Bidzina	Bidzina Ivanishvili	1956/02/18	67	Male	Georgia	Georgia	Tbilisi	Finance & Investments	['Finance & Investments']			TRUE	Increased
2023	4	552	4.9 B	Lim	Hariyanto Wijaya Sarwono	Lim Hariyanto Wijaya Sarwono	1928/11/01	94	Male	Indonesia	Indonesia	Jakarta	Metals & Mining	['Metals & Mining']			TRUE	Increased
2023	4	552	4.9 B	Maag	Rudolf	Rudolf Maag	1946/01/31	77	Male	Switzerland	Switzerland	Binningen	Healthcare	['Healthcare']			TRUE	Decreased
2023	4	552	4.9 B	Saputo	Emanuele (Lino)	Emanuele (Lino) Saputo & family	1937/01/01	86	Male	Canada	Canada	Montreal	Food & Beverage	['Food & Beverage']	Saputo Inc.	Chairman	FALSE	Increased
2023	4	552	4.9 B	Shoen	Mark	Mark Shoen	1950/11/20	72	Male	United States	United States	Phoenix	Automotive	['Automotive']			FALSE	Increased
2023	4	552	4.9 B	Snyder	Dan	Dan Snyder	1964/11/23	58	Male	United States	United States	Potomac	Sports	['Sports']			TRUE	Increased
2023	4	552	4.9 B	Tanjung	Chairul	Chairul Tanjung	1962/06/18	60	Male	Indonesia	Indonesia	Jakarta	Diversified	['Diversified']			TRUE	Decreased
2023	4	552	4.9 B	Warren	Kelcy	Kelcy Warren	1955/11/09	67	Male	United States	United States	Dallas	Energy	['Energy']			TRUE	Increased
2023	4	552	4.9 B	Zhang	Tao	Zhang Tao	1972/11/01	50	Male	China	Singapore		Fashion & Retail	['Fashion & Retail']			TRUE	Decreased
2023	4	567	4.8 B	Ashley	Michael	Michael Ashley	1964/09/12	58	Male	United Kingdom	United Kingdom	Hertfordshire	Fashion & Retail	['Fashion & Retail']			TRUE	Increased
2023	4	567	4.8 B	Biernacki	Tomasz	Tomasz Biernacki	1973/01/01	50	Male	Poland	Poland	Krotoszyn,	Fashion & Retail	['Fashion & Retail']			TRUE	Increased
2023	4	567	4.8 B	Broermann	Bernard	Bernard Broermann	1943/11/22	79	Male	Germany	Germany	Koenigstein	Healthcare	['Healthcare']			TRUE	Increased
2023	4	567	4.8 B	Haslam	Jimmy	Jimmy Haslam	1954/03/09	69	Male	United States	United States	Knoxville	Fashion & Retail	['Fashion & Retail']	Pilot Flying J	CEO	FALSE	Increased
2023	4	567	4.8 B	Johnson	H. Fisk	H. Fisk Johnson	1958/05/19	64	Male	United States	United States	Racine	Manufacturing	['Manufacturing']			FALSE	Increased
2023	4	567	4.8 B	Johnson	S. Curtis	S. Curtis Johnson	1955/05/05	67	Male	United States	United States	Racine	Manufacturing	['Manufacturing']			FALSE	Increased
2023	4	567	4.8 B	Johnson-Leipold	Helen	Helen Johnson-Leipold	1956/12/30	66	Female	United States	United States	Racine	Manufacturing	['Manufacturing']			FALSE	Increased
2023	4	567	4.8 B	Khosla	Vinod	Vinod Khosla	1955/01/28	68	Male	United States	United States	Portola Valley	Technology	['Technology']	Khosla Ventures	Investor	TRUE	Decreased
2023	4	567	4.8 B	Lee	Thai	Thai Lee	1958/11/27	64	Female	United States	United States	Austin	Technology	['Technology']			TRUE	Increased
2023	4	567	4.8 B	Marquart	Winifred J.	Winifred J. Marquart	1959/04/06	63	Female	United States	United States	Virginia Beach	Manufacturing	['Manufacturing']			FALSE	Increased
2023	4	567	4.8 B	Patel	Pankaj	Pankaj Patel	1953/03/19	70	Male	India	India	Ahmedabad	Healthcare	['Healthcare']			FALSE	Increased
2023	4	567	4.8 B	Pudwill	Horst Julius	Horst Julius Pudwill	1944/10/23	78	Male	Germany	Hong Kong	Hong Kong	Manufacturing	['Manufacturing']			TRUE	Decreased
2023	4	567	4.8 B	Yu	Yong	Yu Yong	1961/02/27	62	Male	China	China	Shanghai	Finance & Investments	['Finance & Investments']			TRUE	Increased
2023	4	580	4.7 B	Amorim	Maria Fernanda	Maria Fernanda Amorim & family	1935/01/16	88	Female	Portugal	Portugal	Grijo	Diversified	['Diversified']			FALSE	Remained Even
2023	4	580	4.7 B	Benson	Gayle	Gayle Benson	1947/01/26	76	Female	United States	United States	New Orleans	Sports	['Sports']			FALSE	Increased
2023	4	580	4.7 B	Chang	Jason	Jason Chang	1944/05/01	78	Male	Singapore	Taiwan	Taipei	Technology	['Technology']			TRUE	Increased
2023	4	580	4.7 B	Erdemoglu	Ali	Ali Erdemoglu	1959/11/20	63	Male	Turkey	Turkey	Istanbul	Manufacturing	['Manufacturing']			TRUE	Increased
2023	4	580	4.7 B	Esteves	Andre	Andre Esteves	1968/07/12	54	Male	Brazil	Brazil	Sao paulo	Finance & Investments	['Finance & Investments']			TRUE	Decreased
2023	4	580	4.7 B	Fidani	Carlo	Carlo Fidani	1955/01/01	68	Male	Canada	Canada	Toronto	Real Estate	['Real Estate']	Orlando Corporation	Chairman	FALSE	Increased
2023	4	580	4.7 B	Hong	Ra-hee	Hong Ra-hee	1945/07/15	77	Female	South Korea	South Korea	Seoul	Technology	['Technology']			FALSE	Decreased
2023	4	580	4.7 B	Li	Gaiteng	Li Gaiteng	1972/04/08	50	Male	China	China	Shanghai	Manufacturing	['Manufacturing']			TRUE	Increased
2023	4	580	4.7 B	Secunda	Thomas	Thomas Secunda	1954/06/23	68	Male	United States	United States	Croton-on-Hudson	Media & Entertainment	['Media & Entertainment']			TRUE	Increased
2023	4	580	4.7 B	Song	Zuowen	Song Zuowen	1947/03/19	76	Male	China	China	Longkou	Diversified	['Diversified']			TRUE	Increased
2023	4	580	4.7 B	Sweeney	Tim	Tim Sweeney	1970/12/13	52	Male	United States	United States	Cary	Media & Entertainment	['Media & Entertainment']			TRUE	Decreased
2023	4	591	4.6 B	Beveridge	Bert	Bert Beveridge	1962/01/01	61	Male	United States	United States	Austin	Food & Beverage	['Food & Beverage']			TRUE	Increased
2023	4	591	4.6 B	Cuban	Mark	Mark Cuban	1958/07/31	64	Male	United States	United States	Dallas	Media & Entertainment	['Media & Entertainment']	Dallas Mavericks	Owner	TRUE	Decreased
2023	4	591	4.6 B	Dolan	Charles	Charles Dolan & family	1926/10/16	96	Male	United States	United States	Oyster Bay	Media & Entertainment	['Media & Entertainment']	Cablevision Systems Corp.	Chairman and Founder	TRUE	Decreased
2023	4	591	4.6 B	Dorsey	Jack	Jack Dorsey	1976/11/19	46	Male	United States	United States	San Francisco	Technology	['Technology']	Twitter	Cofounder	TRUE	Decreased
2023	4	591	4.6 B	Fan	Hongwei	Fan Hongwei	1967/01/01	56	Female	China	China	Wujiang	Energy	['Energy']			TRUE	Decreased
2023	4	591	4.6 B	Kim	Vladimir	Vladimir Kim	1960/10/29	62	Male	Kazakhstan	Kazakhstan	Almaty	Metals & Mining	['Metals & Mining']			TRUE	Decreased
2023	4	591	4.6 B	Koo	Andre	Andre Koo, Sr.	1967/05/25	55	Male	Taiwan	Taiwan	Taipei	Finance & Investments	['Finance & Investments']			FALSE	Decreased
2023	4	591	4.6 B	Lauder	Ronald	Ronald Lauder	1944/02/26	79	Male	United States	United States	New York	Fashion & Retail	['Fashion & Retail']			FALSE	Decreased
2023	4	591	4.6 B	Li	Chunan	Li Chunan	1968/10/10	54	Male	China	China	Fushun	Manufacturing	['Manufacturing']			TRUE	Decreased
2023	4	591	4.6 B	Li	Forrest	Forrest Li	1978/01/01	45	Male	Singapore	Singapore	Singapore	Media & Entertainment	['Media & Entertainment']			TRUE	Decreased
2023	4	591	4.6 B	Li	Richard	Richard Li	1966/11/08	56	Male	Hong Kong	Hong Kong	Hong Kong	Telecom	['Telecom']			FALSE	Decreased
2023	4	591	4.6 B	Meijer	Doug	Doug Meijer & family	1954/01/22	69	Male	United States	United States	Grand Rapids	Fashion & Retail	['Fashion & Retail']			FALSE	
2023	4	591	4.6 B	Meijer	Hank	Hank Meijer & family	1952/02/15	71	Male	United States	United States	Grand Rapids	Fashion & Retail	['Fashion & Retail']			FALSE	
2023	4	591	4.6 B	Meijer	Mark	Mark Meijer & family	1957/10/21	65	Male	United States	United States	Grand Rapids	Fashion & Retail	['Fashion & Retail']			FALSE	
2023	4	591	4.6 B	Rebrab	Issad	Issad Rebrab & family	1944/01/01	79	Male	Algeria	Algeria	Algiers	Food & Beverage	['Food & Beverage']			TRUE	Decreased
2023	4	591	4.6 B	Smith	Fred	Fred Smith	1944/08/11	78	Male	United States	United States	Memphis	Logistics	['Logistics']	FedEx Corp.	Chairman and CEO	TRUE	Decreased
2023	4	591	4.6 B	Sternlicht	Barry	Barry Sternlicht	1960/11/27	62	Male	United States	United States	Miami	Finance & Investments	['Finance & Investments']			TRUE	Increased
2023	4	591	4.6 B	Viessmann	Maximilian	Maximilian Viessmann	1989/02/11	34	Male	Germany	Germany	Battenberg	Manufacturing	['Manufacturing']			FALSE	Decreased
2023	4	591	4.6 B	Weiner	Russ	Russ Weiner	1970/05/05	52	Male	United States	United States	Delray Beach	Food & Beverage	['Food & Beverage']			TRUE	Increased
2023	4	591	4.6 B	Xue	Min	Xue Min	1957/01/01	66	Male	China	China	Wuhan	Healthcare	['Healthcare']			TRUE	
2023	4	611	4.5 B	Beckmann Legorreta	Juan Domingo	Juan Domingo Beckmann Legorreta & family	1967/07/01	55	Male	Mexico	Mexico		Food & Beverage	['Food & Beverage']			FALSE	Increased
2023	4	611	4.5 B	Hopp	Dietmar	Dietmar Hopp & family	1940/04/26	82	Male	Germany	Germany	Walldorf	Technology	['Technology']			TRUE	Decreased
2023	4	611	4.5 B	Jiang	Bin	Jiang Bin	1966/09/16	56	Male	China	China	Weifang	Technology	['Technology']			TRUE	Decreased
2023	4	611	4.5 B	Liemandt	Joseph	Joseph Liemandt	1968/08/05	54	Male	United States	United States	Austin	Technology	['Technology']			TRUE	Increased
2023	4	611	4.5 B	Mueller	Theo	Theo Mueller	1940/01/30	83	Male	Germany	Switzerland	Zurich	Food & Beverage	['Food & Beverage']			FALSE	Decreased
2023	4	611	4.5 B	Murthy	N.R. Narayana	N.R. Narayana Murthy	1946/08/20	76	Male	India	India	Bangalore	Technology	['Technology']			TRUE	Increased
2023	4	611	4.5 B	Reitan	Odd	Odd Reitan & family	1951/09/11	71	Male	Norway	Norway	Trondheim	Fashion & Retail	['Fashion & Retail']			FALSE	Decreased
2023	4	611	4.5 B	Rowan	Marc	Marc Rowan	1962/08/19	60	Male	United States	United States	New York	Finance & Investments	['Finance & Investments']			TRUE	Decreased
2023	4	611	4.5 B	Sajwani	Hussain	Hussain Sajwani	1953/03/01	70	Male	United Arab Emirates	United Arab Emirates	Dubai	Real Estate	['Real Estate']			TRUE	Increased
2023	4	611	4.5 B	Velez	David	David Velez & family	1981/10/02	41	Male	Colombia	Brazil	Sao Paulo	Finance & Investments	['Finance & Investments']			TRUE	Decreased
2023	4	611	4.5 B	Xu	Jinfu	Xu Jinfu & family	1964/01/01	59	Male	China	China	Guangzhou	Manufacturing	['Manufacturing']			TRUE	Decreased
2023	4	611	4.5 B	Yin	Samuel	Samuel Yin	1950/08/16	72	Male	Taiwan	Taiwan	Taipei	Diversified	['Diversified']			FALSE	Decreased
2023	4	611	4.5 B	You	Xiaoping	You Xiaoping & family	1958/01/21	65	Male	China	China	Wenzhou	Manufacturing	['Manufacturing']			TRUE	Decreased
2023	4	624	4.4 B	Bancel	Stéphane	Stéphane Bancel	1972/07/20	50	Male	France	United States	Boston	Healthcare	['Healthcare']			TRUE	Decreased
2023	4	624	4.4 B	Birmingham Perot	Margot	Margot Birmingham Perot	1933/11/15	89	Female	United States	United States	Dallas	Technology	['Technology']			FALSE	Increased
2023	4	624	4.4 B	Blue	Neal	Neal Blue & family	1935/04/04	88	Male	United States	United States	San Diego	Manufacturing	['Manufacturing']			TRUE	Increased
2023	4	624	4.4 B	Davis	Jim	Jim Davis	1960/03/13	63	Male	United States	United States	Cockeysville	Service	['Service']			TRUE	Increased
2023	4	624	4.4 B	Del Pino	Rafael	Rafael Del Pino	1958/07/18	64	Male	Spain	Spain	Madrid	Construction & Engineering	['Construction & Engineering']			FALSE	Increased
2023	4	624	4.4 B	Grogg	Peter	Peter Grogg	1942/01/10	81	Male	Switzerland	Switzerland	Liestal	Healthcare	['Healthcare']			TRUE	Decreased
2023	4	624	4.4 B	Haub	Christian	Christian Haub	1964/07/22	58	Male	Germany	Germany	Munich	Fashion & Retail	['Fashion & Retail']			FALSE	Remained Even
2023	4	624	4.4 B	Lodha	Mangal Prabhat	Mangal Prabhat Lodha	1955/12/01	67	Male	India	India	Mumbai	Real Estate	['Real Estate']			TRUE	Decreased
2023	4	624	4.4 B	Lurie	Jeffrey	Jeffrey Lurie & family	1951/09/08	71	Male	United States	United States	Wynnewood	Sports	['Sports']			FALSE	Increased
2023	4	624	4.4 B	Mansueto	Joe	Joe Mansueto	1956/09/03	66	Male	United States	United States	Chicago	Finance & Investments	['Finance & Investments']	Morningstar Inc.	Entrepreneur, Investor	TRUE	Decreased
2023	4	624	4.4 B	Qian	Dongqi	Qian Dongqi	1958/01/01	65	Male	China	China	Suzhou	Manufacturing	['Manufacturing']			TRUE	Decreased
2023	4	624	4.4 B	Shelkov	Mikhail	Mikhail Shelkov	1968/05/30	54	Male	Russia	Russia	Moscow	Metals & Mining	['Metals & Mining']			TRUE	Increased
2023	4	636	4.3 B	Drahi	Patrick	Patrick Drahi	1963/08/20	59	Male	France	Switzerland	Zermatt	Telecom	['Telecom']			TRUE	Decreased
2023	4	636	4.3 B	Eghbali	Behdad	Behdad Eghbali	1976/05/06	46	Male	United States	United States	Los Angeles	Finance & Investments	['Finance & Investments']			TRUE	Increased
2023	4	636	4.3 B	Escotet	Juan Carlos	Juan Carlos Escotet	1959/07/23	63	Male	Venezuela	Spain	A Coruña	Finance & Investments	['Finance & Investments']			TRUE	Increased
2023	4	636	4.3 B	Feliciano	Jose E.	Jose E. Feliciano	1973/05/29	49	Male	United States	United States	Los Angeles	Finance & Investments	['Finance & Investments']			TRUE	Increased
2023	4	636	4.3 B	Hu	Kaijun	Hu Kaijun	1962/01/01	61	Male	China	China	Beijing	Healthcare	['Healthcare']			TRUE	Increased
2023	4	636	4.3 B	Hunt	Johnelle	Johnelle Hunt	1932/01/04	91	Female	United States	United States	Fayetteville	Logistics	['Logistics']			TRUE	Decreased
2023	4	636	4.3 B	Ilitch	Marian	Marian Ilitch	1933/01/07	90	Female	United States	United States	Bingham Farms	Food & Beverage	['Food & Beverage']			TRUE	Decreased
2023	4	636	4.3 B	Katz	Daryl	Daryl Katz	1961/09/01	61	Male	Canada	Canada	Edmonton	Diversified	['Diversified']	Katz Group	Founder and Chairman	TRUE	Decreased
2023	4	636	4.3 B	Kozitsyn	Andrei	Andrei Kozitsyn	1960/06/09	62	Male	Russia	Russia	Verkhniaya Pyshma	Metals & Mining	['Metals & Mining']			TRUE	Increased
2023	4	636	4.3 B	Kulibaev	Timur	Timur Kulibaev	1966/09/10	56	Male	Kazakhstan	Kazakhstan	Almaty	Finance & Investments	['Finance & Investments']			TRUE	Increased
2023	4	636	4.3 B	Kulibaeva	Dinara	Dinara Kulibaeva	1967/08/19	55	Female	Kazakhstan	Kazakhstan	Almaty	Finance & Investments	['Finance & Investments']			FALSE	Increased
2023	4	636	4.3 B	Livingstone	Ian	Ian Livingstone	1962/05/22	60	Male	United Kingdom	United Kingdom		Real Estate	['Real Estate']			TRUE	
2023	4	636	4.3 B	Livingstone	Richard	Richard Livingstone	1964/11/29	58	Male	United Kingdom	United Kingdom		Real Estate	['Real Estate']			TRUE	
2023	4	636	4.3 B	Meyer	Gwendolyn Sontheim	Gwendolyn Sontheim Meyer	1961/10/27	61	Female	United States	United States	Rancho Santa Fe	Food & Beverage	['Food & Beverage']			FALSE	Decreased
2023	4	636	4.3 B	Paul	Jay	Jay Paul	1947/07/08	75	Male	United States	United States	San Francisco	Real Estate	['Real Estate']			TRUE	Increased
2023	4	636	4.3 B	Pham	Nhat Vuong	Pham Nhat Vuong	1968/08/05	54	Male	Vietnam	Vietnam	Hanoi	Diversified	['Diversified']			TRUE	Decreased
2023	4	636	4.3 B	Stryker	Jon	Jon Stryker	1958/05/03	64	Male	United States	United States	New York	Healthcare	['Healthcare']			FALSE	Increased
2023	4	636	4.3 B	Tsai	Daniel	Daniel Tsai	1956/04/25	66	Male	Taiwan	Taiwan	Taipei	Finance & Investments	['Finance & Investments']			FALSE	Decreased
2023	4	636	4.3 B	Tsai	Richard	Richard Tsai	1957/06/02	65	Male	Taiwan	Taiwan	Taipei	Finance & Investments	['Finance & Investments']			FALSE	Decreased
2023	4	636	4.3 B	Wang	Frank	Frank Wang	1980/10/30	42	Male	China	China	Shenzhen	Technology	['Technology']	DJI Technology Co.	Founder and CEO	TRUE	Decreased
2023	4	636	4.3 B	Wang	Junshi	Wang Junshi & family	1949/01/01	74	Male	China	China	Ningbo	Manufacturing	['Manufacturing']			TRUE	Decreased
2023	4	636	4.3 B	Wang	Wenjing	Wang Wenjing	1964/12/05	58	Male	China	China	Beijing	Technology	['Technology']			TRUE	Decreased
2023	4	636	4.3 B	Wertheim	Herbert	Herbert Wertheim	1939/05/23	83	Male	United States	United States	Coral Gables	Finance & Investments	['Finance & Investments']			TRUE	Increased
2023	4	659	4.2 B	Arison	Shari	Shari Arison	1957/09/09	65	Female	Israel	Israel	Tel Aviv	Service	['Service']		Investor, Philanthropist	FALSE	Decreased
2023	4	659	4.2 B	Aven	Pyotr	Pyotr Aven	1955/03/16	68	Male	Russia	Latvia		Finance & Investments	['Finance & Investments']			TRUE	Decreased
2023	4	659	4.2 B	Chan	Laiwa	Chan Laiwa & family	1941/01/01	82	Female	China	China	Beijing	Real Estate	['Real Estate']		Philanthropist	TRUE	Decreased
2023	4	659	4.2 B	Chen	Hua	Chen Hua & family	1966/01/01	57	Male	China	China	Shenzhen	Real Estate	['Real Estate']			TRUE	Increased
2023	4	659	4.2 B	Hagen	Thomas	Thomas Hagen	1936/01/01	87	Male	United States	United States	Erie	Finance & Investments	['Finance & Investments']			FALSE	Increased
2023	4	659	4.2 B	Johnson	Rupert	Rupert Johnson, Jr.	1940/08/10	82	Male	United States	United States	Burlingame	Finance & Investments	['Finance & Investments']	Franklin Resources Inc.	Vice Chairman and Director	FALSE	Decreased
2023	4	659	4.2 B	Kam	Dewi	Dewi Kam	1950/07/23	72	Female	Indonesia	Indonesia	Jakarta	Energy	['Energy']			TRUE	
2023	4	659	4.2 B	Kao	Min	Min Kao & family	1949/01/10	74	Male	United States	United States	Leawood	Technology	['Technology']			TRUE	Decreased
2023	4	659	4.2 B	Ladreit de Lacharriere	Marc	Marc Ladreit de Lacharriere	1940/11/06	82	Male	France	France	Paris	Finance & Investments	['Finance & Investments']			TRUE	Increased
2023	4	659	4.2 B	Lefkofsky	Eric	Eric Lefkofsky	1969/09/02	53	Male	United States	United States	Glencoe	Technology	['Technology']	Groupon	Chairman	TRUE	Increased
2023	4	659	4.2 B	Lin	Bin	Lin Bin	1968/02/01	55	Male	United States	China	Shenzhen	Technology	['Technology']			TRUE	Decreased
2023	4	659	4.2 B	Lin	Li	Lin Li	1963/05/01	59	Male	China	China	Shenzhen	Finance & Investments	['Finance & Investments']			TRUE	Decreased
2023	4	659	4.2 B	Moritz	Michael	Michael Moritz	1954/09/12	68	Male	United States	United States	San Francisco	Technology	['Technology']	Sequoia	Investor	TRUE	Decreased
2023	4	659	4.2 B	Pritzker	Jean (Gigi)	Jean (Gigi) Pritzker	1962/07/01	60	Female	United States	United States	Los Angeles	Service	['Service']			FALSE	Increased
2023	4	659	4.2 B	Shoen	E. Joe	E. Joe Shoen	1949/10/28	73	Male	United States	United States	Phoenix	Automotive	['Automotive']			FALSE	Increased
2023	4	659	4.2 B	Skoll	Jeff	Jeff Skoll	1965/01/16	58	Male	United States	United States	Los Angeles	Technology	['Technology']			TRUE	Decreased
2023	4	659	4.2 B	Snyder	Lynsi	Lynsi Snyder	1982/05/05	40	Female	United States	United States	Glendora	Food & Beverage	['Food & Beverage']			FALSE	Remained Even
2023	4	659	4.2 B	Susanto	Djoko	Djoko Susanto	1950/02/09	73	Male	Indonesia	Indonesia	Jakarta	Fashion & Retail	['Fashion & Retail']			TRUE	Increased
2023	4	659	4.2 B	Tahir		Tahir & family	1952/03/26	71	Male	Indonesia	Indonesia	Jakarta	Diversified	['Diversified']			TRUE	Increased
2023	4	659	4.2 B	Thiel	Peter	Peter Thiel	1967/10/11	55	Male	United States	United States	Los Angeles	Finance & Investments	['Finance & Investments']	Founders Fund	Investor	TRUE	Decreased
2023	4	679	4.1 B	Babis	Andrej	Andrej Babis	1954/09/02	68	Male	Czech Republic	Czech Republic	Prague	Food & Beverage	['Food & Beverage']			TRUE	Decreased
2023	4	679	4.1 B	Bellon	Danielle	Danielle Bellon & family	1940/02/08	83	Female	France	France	Paris	Service	['Service']			FALSE	Increased
2023	4	679	4.1 B	Burda	Hubert	Hubert Burda	1940/02/09	83	Male	Germany	Germany	Munich	Media & Entertainment	['Media & Entertainment']			FALSE	Increased
2023	4	679	4.1 B	Caporella	Nick	Nick Caporella	1936/01/15	87	Male	United States	United States	Plantation	Food & Beverage	['Food & Beverage']			TRUE	Increased
2023	4	679	4.1 B	Catsimatidis	John	John Catsimatidis	1948/09/07	74	Male	United States	United States	New York	Energy	['Energy']			TRUE	Increased
2023	4	679	4.1 B	Cook	Scott	Scott Cook	1952/07/26	70	Male	United States	United States	Woodside	Technology	['Technology']			TRUE	Decreased
2023	4	679	4.1 B	Garavoglia	Luca	Luca Garavoglia	1969/02/27	54	Male	Italy	Italy	Milan	Food & Beverage	['Food & Beverage']			FALSE	Increased
2023	4	679	4.1 B	Herlin	Antti	Antti Herlin	1956/11/14	66	Male	Finland	Finland	Kirkkonummi	Manufacturing	['Manufacturing']			FALSE	Decreased
2023	4	679	4.1 B	Hong	Jie	Hong Jie	1967/10/01	55	Male	China	China	Putian	Manufacturing	['Manufacturing']			TRUE	Increased
2023	4	679	4.1 B	Jacobs	Jeremy	Jeremy Jacobs, Sr. & family	1940/01/21	83	Male	United States	United States	East Aurora	Service	['Service']			FALSE	Increased
2023	4	679	4.1 B	Kesaev	Igor	Igor Kesaev	1966/10/30	56	Male	Russia	Russia	Moscow	Fashion & Retail	['Fashion & Retail']			TRUE	Increased
2023	4	679	4.1 B	Malone	Mary Alice Dorrance	Mary Alice Dorrance Malone	1950/02/03	73	Female	United States	United States	Coatesville	Food & Beverage	['Food & Beverage']			FALSE	Increased
2023	4	679	4.1 B	Moreira Salles	Joao	Joao Moreira Salles	1962/01/01	61	Male	Brazil	Brazil	Rio de Janeiro	Diversified	['Diversified']			FALSE	Increased
2023	4	679	4.1 B	Moreira Salles Junior	Walther	Walther Moreira Salles Junior	1956/04/12	66	Male	Brazil	Brazil	Rio de Janeiro	Finance & Investments	['Finance & Investments']			FALSE	Increased
2023	4	679	4.1 B	Moreno	Arturo	Arturo Moreno	1946/08/14	76	Male	United States	United States	Phoenix	Sports	['Sports']			TRUE	Increased
2023	4	679	4.1 B	Spuhler	Peter	Peter Spuhler	1959/09/01	63	Male	Switzerland	Switzerland	Weiningen	Manufacturing	['Manufacturing']			TRUE	Decreased
2023	4	679	4.1 B	Sterling	Donald	Donald Sterling	1934/04/26	88	Male	United States	United States	Beverly Hills	Real Estate	['Real Estate']			TRUE	Increased
