year	month	rank	net_worth	last_name	first_name	full_name	birth_date	age	gender	country_of_citizenship	country_of_residence	city_of_residence	business_category	business_industries	organization_name	position_in_organization	self_made	wealth_status
2022	4	709	4.1 B	Shani	Shaul	Shaul Shani	1955/01/01	67	Male	Israel	Italy	Milan	Telecom	['Telecom']			TRUE	Increased
2022	4	709	4.1 B	Shoen	E. Joe	E. Joe Shoen	1949/10/28	72	Male	United States	United States	Phoenix	Automotive	['Automotive']			FALSE	Increased
2022	4	709	4.1 B	Udvar-Hazy	Steven	Steven Udvar-Hazy	1946/02/23	76	Male	United States	United States	Westlake	Service	['Service']	Air Lease Corp.	CEO and Chairman	TRUE	Decreased
2022	4	709	4.1 B	Weiner	Russ	Russ Weiner	1970/05/05	51	Male	United States	United States	Delray Beach	Food & Beverage	['Food & Beverage']			TRUE	Increased
2022	4	709	4.1 B	Wu	Guanjiang	Wu Guanjiang & family	1968/12/21	53	Male	China	China	Chongqing	Healthcare	['Healthcare']			TRUE	Decreased
2022	4	728	4.0 B	Agarwal	Anil	Anil Agarwal & family	1953/09/07	68	Male	India	United Kingdom	London	Metals & Mining	['Metals & Mining']			TRUE	Increased
2022	4	728	4.0 B	Ahunai	Somphote	Somphote Ahunai	1967/06/01	54	Male	Thailand	Thailand	Bangkok	Energy	['Energy']			TRUE	Increased
2022	4	728	4.0 B	Bertelli	Patrizio	Patrizio Bertelli	1946/01/01	76	Male	Italy	Italy	Milan	Fashion & Retail	['Fashion & Retail']			TRUE	Decreased
2022	4	728	4.0 B	Gangwal	Rakesh	Rakesh Gangwal	1953/07/25	68	Male	United States	United States	Miami	Service	['Service']			TRUE	Increased
2022	4	728	4.0 B	Gauselmann	Paul	Paul Gauselmann & family	1934/08/26	87	Male	Germany	Germany	Espelkamp	Gambling & Casinos	['Gambling & Casinos']			TRUE	Increased
2022	4	728	4.0 B	Hao	Hong	Hao Hong	1956/01/01	66	Male	United States	China	Tianjin	Healthcare	['Healthcare']			TRUE	Increased
2022	4	728	4.0 B	He	Xiaopeng	He Xiaopeng	1977/11/03	44	Male	China	China	Guangzhou	Automotive	['Automotive']			TRUE	Decreased
2022	4	728	4.0 B	Herz	Michael	Michael Herz	1943/09/28	78	Male	Germany	Germany	Hamburg	Fashion & Retail	['Fashion & Retail']			FALSE	Decreased
2022	4	728	4.0 B	Herz	Wolfgang	Wolfgang Herz	1951/01/01	71	Male	Germany	Germany	Hamburg	Fashion & Retail	['Fashion & Retail']			FALSE	Decreased
2022	4	728	4.0 B	Irving	Arthur	Arthur Irving	1930/01/01	92	Male	Canada	Canada	Saint John	Energy	['Energy']			FALSE	Increased
2022	4	728	4.0 B	Jacobsson	Victor	Victor Jacobsson	1981/08/28	40	Male	Sweden	Sweden	Stockholm	Finance & Investments	['Finance & Investments']			TRUE	Increased
2022	4	728	4.0 B	Ladreit de Lacharriere	Marc	Marc Ladreit de Lacharriere	1940/11/06	81	Male	France	France	Paris	Finance & Investments	['Finance & Investments']			TRUE	Decreased
2022	4	728	4.0 B	Lee	Patrick	Patrick Lee	1942/01/01	80	Male	Hong Kong	Hong Kong	Hong Kong	Manufacturing	['Manufacturing']			TRUE	Decreased
2022	4	728	4.0 B	Lytvyn	Max	Max Lytvyn	1980/01/01	42	Male	Canada	United States	San Francisco	Technology	['Technology']			TRUE	
2022	4	728	4.0 B	Martin	Gilles	Gilles Martin	1963/10/20	58	Male	France	France	Nantes	Healthcare	['Healthcare']			TRUE	Increased
2022	4	728	4.0 B	Musallam	Ramzi	Ramzi Musallam	1968/09/17	53	Male	United States	United States	New York	Finance & Investments	['Finance & Investments']			TRUE	
2022	4	728	4.0 B	Nemetschek	Georg	Georg Nemetschek & family	1934/01/01	88	Male	Germany	Germany	Munich	Technology	['Technology']			TRUE	Remained Even
2022	4	728	4.0 B	Nitori	Akio	Akio Nitori	1944/03/05	78	Male	Japan	Japan	Hokkaido	Fashion & Retail	['Fashion & Retail']			TRUE	Decreased
2022	4	728	4.0 B	Och	Daniel	Daniel Och	1961/01/27	61	Male	United States	United States	Miami Beach	Finance & Investments	['Finance & Investments']	Och-Ziff Capital Management	Founder	TRUE	Increased
2022	4	728	4.0 B	Patel	Pankaj	Pankaj Patel	1953/03/19	69	Male	India	India	Ahmedabad	Healthcare	['Healthcare']			FALSE	Decreased
2022	4	728	4.0 B	Paulson	John	John Paulson	1955/12/14	66	Male	United States	United States	New York	Finance & Investments	['Finance & Investments']	Paulson & Co. Inc.	Founder	TRUE	Increased
2022	4	728	4.0 B	Prada	Miuccia	Miuccia Prada	1949/05/10	72	Female	Italy	Italy	Milan	Fashion & Retail	['Fashion & Retail']	Prada S.p.A	CEO, Fashion Designer	FALSE	Decreased
2022	4	728	4.0 B	Pritzker	Jean (Gigi)	Jean (Gigi) Pritzker	1962/07/01	59	Female	United States	United States	Los Angeles	Service	['Service']			FALSE	Increased
2022	4	728	4.0 B	Roig	Juan	Juan Roig	1949/10/08	72	Male	Spain	Spain	Valencia	Fashion & Retail	['Fashion & Retail']			FALSE	Decreased
2022	4	728	4.0 B	Rubenstein	David	David Rubenstein	1949/08/11	72	Male	United States	United States	Bethesda	Finance & Investments	['Finance & Investments']	Carlyle Group	Cofounder and Co-executive Chairman	TRUE	Increased
2022	4	728	4.0 B	Schultz	Howard	Howard Schultz	1953/07/19	68	Male	United States	United States	Seattle	Food & Beverage	['Food & Beverage']			TRUE	Decreased
2022	4	728	4.0 B	Shevchenko	Alex 	Alex Shevchenko	1980/01/01	42	Male	Canada	Canada		Technology	['Technology']			TRUE	
2022	4	728	4.0 B	Snyder	Dan	Dan Snyder	1964/11/23	57	Male	United States	United States	Potomac	Sports	['Sports']			TRUE	Increased
2022	4	728	4.0 B	Starak	Jerzy	Jerzy Starak	1947/12/12	74	Male	Poland	Poland	Konstancin	Healthcare	['Healthcare']			TRUE	Increased
2022	4	728	4.0 B	Tschira	Udo & Harald	Gerda Tschira			Male	Germany	Germany		Technology	['Technology']			FALSE	Remained Even
2022	4	728	4.0 B	Warren	Kelcy	Kelcy Warren	1955/11/09	66	Male	United States	United States	Dallas	Energy	['Energy']			TRUE	Increased
2022	4	728	4.0 B	Wertheim	Herbert	Herbert Wertheim	1939/05/23	82	Male	United States	United States	Coral Gables	Finance & Investments	['Finance & Investments']			TRUE	Increased
2022	4	728	4.0 B	Winklevoss	Cameron	Cameron Winklevoss	1981/08/21	40	Male	United States	United States	New York	Finance & Investments	['Finance & Investments']			TRUE	Increased
2022	4	728	4.0 B	Winklevoss	Tyler	Tyler Winklevoss	1981/08/21	40	Male	United States	United States	New York	Finance & Investments	['Finance & Investments']			TRUE	Increased
2022	4	728	4.0 B	York	Denise	Denise York & family	1950/10/21	71	Female	United States	United States	Youngstown	Sports	['Sports']	San Francisco 49ers	Co-Chairman	FALSE	Increased
2022	4	728	4.0 B	Zhao	Lixin	Zhao Lixin	1966/01/01	56	Male	China	China	Shanghai	Technology	['Technology']			TRUE	
2022	4	764	3.9 B	Burda	Hubert	Hubert Burda	1940/02/09	82	Male	Germany	Germany	Munich	Media & Entertainment	['Media & Entertainment']			FALSE	Increased
2022	4	764	3.9 B	Caltagirone	Francesco Gaetano	Francesco Gaetano Caltagirone	1943/03/21	79	Male	Italy	Italy	Rome	Construction & Engineering	['Construction & Engineering']			TRUE	Increased
2022	4	764	3.9 B	Galperin	Marcos	Marcos Galperin			Male	Argentina	Argentina	Buenos Aires	Technology	['Technology']			TRUE	Decreased
2022	4	764	3.9 B	Li	Xiang	Li Xiang	1981/10/01	40	Male	China	China	Beijing	Automotive	['Automotive']			TRUE	Decreased
2022	4	764	3.9 B	Mandel	Stephen	Stephen Mandel, Jr.	1956/03/12	66	Male	United States	United States	Greenwich	Finance & Investments	['Finance & Investments']	Lone Pine Capital	Founder	TRUE	Remained Even
2022	4	764	3.9 B	Newell	Gabe	Gabe Newell	1962/11/03	59	Male	United States	United States	Seattle	Gambling & Casinos	['Gambling & Casinos']	Valve Corporation	Cofounder and CEO	TRUE	Decreased
2022	4	764	3.9 B	Oeri	Maja	Maja Oeri	1955/01/01	67	Female	Switzerland	Switzerland	Basel	Healthcare	['Healthcare']			FALSE	Increased
2022	4	764	3.9 B	Rocca	Paolo & Gianfelice Mario	Paolo & Gianfelice Mario Rocca			Male	Italy	Argentina	Buenos Aires	Metals & Mining	['Metals & Mining']			FALSE	Increased
2022	4	764	3.9 B	Shen	Neil	Neil Shen	1967/12/16	54	Male	China	China	Hong Kong	Finance & Investments	['Finance & Investments']	Sequoia China	Entrepreneur, Investor	TRUE	Decreased
2022	4	764	3.9 B	Sohmen	Helmut	Helmut Sohmen	1939/12/10	82	Male	Austria	Hong Kong	Hong Kong	Logistics	['Logistics']			FALSE	Increased
2022	4	764	3.9 B	Sterling	Donald	Donald Sterling	1934/04/26	87	Male	United States	United States	Beverly Hills	Real Estate	['Real Estate']			TRUE	Increased
2022	4	764	3.9 B	Vultaggio	Don	Don Vultaggio & family	1952/02/26	70	Male	United States	United States	Port Washington	Food & Beverage	['Food & Beverage']			TRUE	Increased
2022	4	764	3.9 B	Wu	Yiling	Wu Yiling	1949/10/24	72	Male	China	China	Shijiazhuang	Healthcare	['Healthcare']			TRUE	Increased
2022	4	764	3.9 B	Zhu	Gongshan	Zhu Gongshan & family	1958/01/01	64	Male	China	China	Shanghai	Manufacturing	['Manufacturing']			TRUE	Increased
2022	4	778	3.8 B	Benson	Gayle	Gayle Benson	1947/01/26	75	Female	United States	United States	New Orleans	Sports	['Sports']			FALSE	Increased
2022	4	778	3.8 B	Conway	William	William Conway, Jr.	1949/08/27	72	Male	United States	United States	McLean	Finance & Investments	['Finance & Investments']	Carlyle Group	Co-Chief Executive Officer and Co-founder	TRUE	Increased
2022	4	778	3.8 B	Dhingra	Gurbachan Singh	Gurbachan Singh Dhingra	1950/04/09	71	Male	India	India	Delhi	Manufacturing	['Manufacturing']			TRUE	
2022	4	778	3.8 B	Dhingra	Kuldip Singh	Kuldip Singh Dhingra	1947/09/02	74	Male	India	India	Delhi	Manufacturing	['Manufacturing']			TRUE	
2022	4	778	3.8 B	Garavoglia	Luca	Luca Garavoglia	1969/02/27	53	Male	Italy	Italy	Milan	Food & Beverage	['Food & Beverage']			FALSE	Decreased
2022	4	778	3.8 B	Gupta	Vinod & Anil Rai	Vinod Rai Gupta	1945/09/15			India	India	Delhi	Manufacturing	['Manufacturing']			FALSE	Decreased
2022	4	778	3.8 B	Haslam	Jimmy	Jimmy Haslam	1954/03/09	68	Male	United States	United States	Knoxville	Fashion & Retail	['Fashion & Retail']	Pilot Flying J	CEO	FALSE	Increased
2022	4	778	3.8 B	Holland	Susan Carol	Susan Carol Holland	1956/05/27	65	Female	Italy	Italy	Milan	Manufacturing	['Manufacturing']			FALSE	
2022	4	778	3.8 B	Kulibaev	Timur	Timur Kulibaev	1966/09/10	55	Male	Kazakhstan	Kazakhstan	Almaty	Finance & Investments	['Finance & Investments']			TRUE	Increased
2022	4	778	3.8 B	Kulibaeva	Dinara	Dinara Kulibaeva	1967/08/19	54	Female	Kazakhstan	Kazakhstan	Almaty	Finance & Investments	['Finance & Investments']			FALSE	Increased
2022	4	778	3.8 B	Leclercq	Michel	Michel Leclercq & family	1939/05/27	82	Male	France	France	Lille	Fashion & Retail	['Fashion & Retail']			FALSE	Decreased
2022	4	778	3.8 B	Legorreta	Pablo	Pablo Legorreta	1963/10/30	58	Male	United States	United States	Sag Harbor	Finance & Investments	['Finance & Investments']			TRUE	Increased
2022	4	778	3.8 B	Louis-Dreyfus	Margarita	Margarita Louis-Dreyfus & family	1962/06/01	59	Female	Switzerland	Switzerland	Davos	Food & Beverage	['Food & Beverage']	Louis Dreyfus SAS	President	FALSE	Increased
2022	4	778	3.8 B	Milken	Michael	Michael Milken	1946/07/04	75	Male	United States	United States	Los Angeles	Finance & Investments	['Finance & Investments']			TRUE	Increased
2022	4	778	3.8 B	O'Brien	Denis	Denis O'Brien	1958/04/17	63	Male	Ireland	Ireland	Dublin	Telecom	['Telecom']			TRUE	Decreased
2022	4	778	3.8 B	Otto-Bernstein	Katharina	Katharina Otto-Bernstein	1964/01/01	58	Female	Germany	United States	New York	Real Estate	['Real Estate']			FALSE	Decreased
2022	4	778	3.8 B	Packer	James	James Packer	1967/09/08	54	Male	Australia	United States	Los Angeles	Gambling & Casinos	['Gambling & Casinos']			FALSE	Increased
2022	4	778	3.8 B	Stevanato	Sergio	Sergio Stevanato & family	1943/03/20	79	Male	Italy	Italy	Venice	Healthcare	['Healthcare']			TRUE	Increased
2022	4	778	3.8 B	Tewari	Leena	Leena Tewari	1957/09/03	64	Female	India	India	Mumbai	Healthcare	['Healthcare']			FALSE	Increased
2022	4	778	3.8 B	Tshuva	Yitzhak	Yitzhak Tshuva	1948/07/07	73	Male	Israel	Israel	Netanya	Real Estate	['Real Estate']			TRUE	Increased
2022	4	778	3.8 B	Wesjohann	Paul-Heinz 	Paul-Heinz Wesjohann & family	1943/05/25	78	Male	Germany	Germany	Rechterfeld	Food & Beverage	['Food & Beverage']			TRUE	Decreased
2022	4	778	3.8 B	Zeng	Fangqin	Zeng Fangqin	1965/12/25	56	Female	China	China	Shenzhen	Technology	['Technology']			TRUE	Decreased
2022	4	778	3.8 B	Zhou	Bajin	Zhou Bajin	1935/05/01	86	Male	China	China	Changzhou	Manufacturing	['Manufacturing']			TRUE	Decreased
2022	4	801	3.7 B	Berkley	William	William Berkley	1946/09/01	75	Male	United States	United States	Coconut Grove	Finance & Investments	['Finance & Investments']	WR Berkley	Chairman and CEO	TRUE	Increased
2022	4	801	3.7 B	Catsimatidis	John	John Catsimatidis	1948/09/07	73	Male	United States	United States	New York	Energy	['Energy']			TRUE	Increased
2022	4	801	3.7 B	Che	Jianxing	Jianxing Che	1966/07/18	55	Male	China	China	Shanghai	Fashion & Retail	['Fashion & Retail']			TRUE	Decreased
2022	4	801	3.7 B	Denegri	Gustavo	Gustavo Denegri & family	1937/03/17	85	Male	Italy	Italy	torino	Healthcare	['Healthcare']			TRUE	Decreased
2022	4	801	3.7 B	Edelstenne	Charles	Charles Edelstenne	1938/01/03	84	Male	France	France	Paris	Manufacturing	['Manufacturing']			TRUE	Increased
2022	4	801	3.7 B	Hastings	Reed	Reed Hastings	1960/10/08	61	Male	United States	United States	Santa Cruz	Media & Entertainment	['Media & Entertainment']	Netflix	CEO	TRUE	Decreased
2022	4	801	3.7 B	Hostetter	Amos	Amos Hostetter, Jr.	1937/01/12	85	Male	United States	United States	Boston	Media & Entertainment	['Media & Entertainment']	Pilot House Associates	Chair	TRUE	Decreased
2022	4	801	3.7 B	Jacobs	Brad	Brad Jacobs	1956/07/01	65	Male	United States	United States	Greenwich	Logistics	['Logistics']			TRUE	Increased
2022	4	801	3.7 B	Knapp	Friedrich	Friedrich Knapp	1951/05/06	70	Male	Germany	Germany	Brunswick	Fashion & Retail	['Fashion & Retail']			TRUE	Decreased
2022	4	801	3.7 B	Lauder	William	William Lauder	1960/04/11	61	Male	United States	United States	New York	Fashion & Retail	['Fashion & Retail']			FALSE	Decreased
2022	4	801	3.7 B	LeFrak	Richard	Richard LeFrak & family	1945/08/29	76	Male	United States	United States	New York	Real Estate	['Real Estate']			FALSE	Increased
2022	4	801	3.7 B	Li	Guoqiang	Li Guoqiang	1964/01/01	58	Male	China	China	Beijing	Automotive	['Automotive']			TRUE	Increased
2022	4	801	3.7 B	Low Tuck	Kwong	Low Tuck Kwong	1948/04/17	73	Male	Indonesia	Indonesia	Jakarta	Energy	['Energy']			TRUE	Increased
2022	4	801	3.7 B	Mori	Akira	Akira Mori & family	1936/07/12	85	Male	Japan	Japan	Tokyo	Real Estate	['Real Estate']			FALSE	Decreased
2022	4	801	3.7 B	Pritzker	Anthony	Anthony Pritzker	1961/01/07	61	Male	United States	United States	Los Angeles	Service	['Service']			FALSE	Increased
2022	4	801	3.7 B	Rennert	Ira	Ira Rennert	1934/05/31	87	Male	United States	United States	New York	Finance & Investments	['Finance & Investments']			TRUE	Decreased
2022	4	801	3.7 B	Saul	Bernard	Bernard Saul, II.	1932/04/15	89	Male	United States	United States	Chevy Chase	Finance & Investments	['Finance & Investments']	Saul Centers Inc.	Chairman and CEO	FALSE	Increased
2022	4	801	3.7 B	Shi	Yonghong	Yonghong Shi & family	1969/01/01	53	Male	China	China	Chengdu	Food & Beverage	['Food & Beverage']			TRUE	Decreased
2022	4	801	3.7 B	Song	Chi-hyung	Song Chi-hyung	1979/01/01	43	Male	South Korea	South Korea		Finance & Investments	['Finance & Investments']			TRUE	
2022	4	801	3.7 B	Spielberg	Steven	Steven Spielberg	1946/12/18	75	Male	United States	United States	Pacific Palisades	Media & Entertainment	['Media & Entertainment']			TRUE	Remained Even
2022	4	801	3.7 B	Wong	Luen Hei	Wong Luen Hei	1962/01/01	60	Male	China	Hong Kong	Hong Kong	Manufacturing	['Manufacturing']			TRUE	Decreased
2022	4	822	3.6 B	Bellon	Danielle	Danielle Bellon & family	1940/02/08	82	Female	France	France	Paris	Service	['Service']			FALSE	
2022	4	822	3.6 B	Byju Raveendran	and Divya Gokulnath	Raveendran Byju	1981/07/06	40		India	India	Bangalore	Technology	['Technology']			TRUE	Increased
2022	4	822	3.6 B	Cho	Tak Wong	Cho Tak Wong	1946/05/15	75	Male	Hong Kong	China	Fuqing	Manufacturing	['Manufacturing']			TRUE	Decreased
2022	4	822	3.6 B	Cohen	Charles	Charles Cohen	1952/02/08	70	Male	United States	United States	New York	Real Estate	['Real Estate']			FALSE	Increased
2022	4	822	3.6 B	Dart	Kenneth	Kenneth Dart	1955/04/21	66	Male	Belize	Cayman Islands	George Town	Finance & Investments	['Finance & Investments']			FALSE	
2022	4	822	3.6 B	Ebner	Martin	Martin Ebner	1945/08/01	76	Male	Switzerland	Switzerland	Wilen	Finance & Investments	['Finance & Investments']			TRUE	Increased
2022	4	822	3.6 B	Filo	David	David Filo	1966/04/15	55	Male	United States	United States	Palo Alto	Technology	['Technology']	Yahoo!	Chief Yahoo	TRUE	Increased
2022	4	822	3.6 B	Fluxa Rossello	Miguel	Miguel Fluxa Rossello	1938/07/27	83	Male	Spain	Spain	Esporles	Service	['Service']			FALSE	Increased
2022	4	822	3.6 B	Henry	John	John Henry	1949/09/13	72	Male	United States	United States	Boca Raton	Sports	['Sports']			TRUE	Increased
2022	4	822	3.6 B	Hu	Kaijun	Hu Kaijun	1962/01/01	60	Male	China	China	Beijing	Healthcare	['Healthcare']			TRUE	Remained Even
2022	4	822	3.6 B	Kellogg	Peter	Peter Kellogg	1942/09/01	79	Male	United States	United States	Short Hills	Finance & Investments	['Finance & Investments']			FALSE	Remained Even
2022	4	822	3.6 B	Leprino	James	James Leprino	1937/11/22	84	Male	United States	United States	Indian Hills	Food & Beverage	['Food & Beverage']	Leprino Foods	Chairman	FALSE	Increased
2022	4	822	3.6 B	Makhmudov	Iskander	Iskander Makhmudov	1963/12/05	58	Male	Russia	Russia	Moscow	Metals & Mining	['Metals & Mining']			TRUE	Decreased
2022	4	822	3.6 B	Mate	Daniel	Daniel Mate	1963/06/02	58	Male	Spain	Switzerland	Kanton Schwyz	Metals & Mining	['Metals & Mining']			TRUE	Increased
2022	4	822	3.6 B	Mistakidis	Aristotelis	Aristotelis Mistakidis	1961/11/21	60	Male	Greece	Switzerland	Zug	Metals & Mining	['Metals & Mining']			TRUE	Increased
2022	4	822	3.6 B	Moreno	Arturo	Arturo Moreno	1946/08/14	75	Male	United States	United States	Phoenix	Sports	['Sports']			TRUE	Increased
2022	4	822	3.6 B	Nan	Cunhui	Cunhui Nan	1963/07/09	58	Male	China	China	Wenzhou	Manufacturing	['Manufacturing']			TRUE	Increased
2022	4	822	3.6 B	Ponce Lerou	Julio	Julio Ponce Lerou	1945/11/13	76	Male	Chile	Chile	Santiago	Metals & Mining	['Metals & Mining']			TRUE	Decreased
2022	4	822	3.6 B	Pritzker	J.B.	J.B. Pritzker	1965/01/19	57	Male	United States	United States	Springfield	Finance & Investments	['Finance & Investments']			FALSE	Increased
2022	4	822	3.6 B	Raheja	Chandru	Chandru Raheja	1940/10/01	81	Male	India	India	Mumbai	Real Estate	['Real Estate']			FALSE	Increased
2022	4	822	3.6 B	Riney	Rodger	Rodger Riney & family	1946/01/01	76	Male	United States	United States	St. Louis	Finance & Investments	['Finance & Investments']	Scottrade, Inc.	Cofounder	TRUE	Remained Even
2022	4	822	3.6 B	Shi	Yuzhu	Yuzhu Shi	1962/09/01	59	Male	China	China	Shanghai	Diversified	['Diversified']			TRUE	Decreased
2022	4	822	3.6 B	Song	Zuowen	Zuowen Song	1947/03/19	75	Male	China	China	Longkou	Diversified	['Diversified']			TRUE	Increased
2022	4	822	3.6 B	Speyer	Jerry	Jerry Speyer	1940/06/23	81	Male	United States	United States	New York	Real Estate	['Real Estate']			TRUE	Increased
2022	4	822	3.6 B	Thiele-Schuerhoff	Julia	Julia Thiele-Schuerhoff	1972/01/01	50	Female	Germany	Germany	Munich	Manufacturing	['Manufacturing']			FALSE	Increased
2022	4	822	3.6 B	Tung	Chee Chen	Tung Chee Chen	1942/12/15	79	Male	Hong Kong	Hong Kong	Hong Kong	Logistics	['Logistics']			FALSE	Increased
2022	4	822	3.6 B	Wang	Roger	Roger Wang	1949/01/01	73	Male	United States	China	Nanjing	Fashion & Retail	['Fashion & Retail']			TRUE	Decreased
2022	4	822	3.6 B	Wu	Shaoxun	Wu Shaoxun	1956/01/01	66	Male	China	China	Daye	Food & Beverage	['Food & Beverage']			TRUE	Increased
2022	4	822	3.6 B	Zhang	Wenzhong	Zhang Wenzhong	1962/01/01	60	Male	China	China	Beijing	Fashion & Retail	['Fashion & Retail']			TRUE	Decreased
2022	4	851	3.5 B	Chen	Kaixuan	Chen Kaixuan	1958/05/01	63	Male	China	China	Guangzhou	Manufacturing	['Manufacturing']			TRUE	Increased
2022	4	851	3.5 B	Davila de Santo Domingo	Beatriz	Beatriz Davila de Santo Domingo	1939/03/07	83	Female	Colombia	Bermuda		Food & Beverage	['Food & Beverage']			FALSE	Decreased
2022	4	851	3.5 B	Del Valle Ruiz	Antonio	Antonio Del Valle Ruiz & family	1938/08/13	83	Male	Mexico	Mexico	Mexico City	Manufacturing	['Manufacturing']			TRUE	Increased
2022	4	851	3.5 B	Douglas	Carl	Carl Douglas	1961/05/05	60	Male	Sweden	Sweden	Stockholm	Diversified	['Diversified']			FALSE	Increased
2022	4	851	3.5 B	Douglas	Eric	Eric Douglas	1968/05/01	53	Male	Sweden	Sweden	Stockholm	Diversified	['Diversified']			FALSE	Increased
2022	4	851	3.5 B	Du	Jiangtao	Du Jiangtao & family	1969/11/17	52	Male	China	China	Beijing	Manufacturing	['Manufacturing']			TRUE	Decreased
2022	4	851	3.5 B	Escotet	Juan Carlos	Juan Carlos Escotet	1959/07/23	62	Male	Venezuela	Spain	A Coruña	Finance & Investments	['Finance & Investments']			TRUE	Increased
2022	4	851	3.5 B	Geminder	Fiona	Fiona Geminder	1964/12/01	57	Female	Australia	Australia	Melbourne	Manufacturing	['Manufacturing']			FALSE	Increased
2022	4	851	3.5 B	Gu	Yuhua	Gu Yuhua & family	1949/10/05	72	Male	China	China	Hangzhou	Manufacturing	['Manufacturing']			TRUE	Increased
2022	4	851	3.5 B	Irsay	James	James Irsay	1959/06/13	62	Male	United States	United States	Carmel	Sports	['Sports']	Indianapolis Colts	CEO	FALSE	Increased
2022	4	851	3.5 B	Kuok	Khoon Hong	Kuok Khoon Hong	1950/01/01	72	Male	Singapore	Singapore	Singapore	Manufacturing	['Manufacturing']			FALSE	Decreased
2022	4	851	3.5 B	Lauder	Aerin	Aerin Lauder	1970/04/23	51	Female	United States	United States	New York	Fashion & Retail	['Fashion & Retail']			FALSE	Decreased
2022	4	851	3.5 B	Lee	Seo-hyun	Lee Seo-hyun	1973/09/20	48	Female	South Korea	South Korea	Seoul	Diversified	['Diversified']			FALSE	Increased
2022	4	851	3.5 B	Li	Yongxin	Li Yongxin	1976/03/09	46	Male	China	China	Beijing	Service	['Service']			TRUE	Decreased
2022	4	851	3.5 B	Lurie	Jeffrey	Jeffrey Lurie & family	1951/09/08	70	Male	United States	United States	Wynnewood	Sports	['Sports']			FALSE	Increased
2022	4	851	3.5 B	Malone	Mary Alice Dorrance	Mary Alice Dorrance Malone	1950/02/03	72	Female	United States	United States	Coatesville	Food & Beverage	['Food & Beverage']			FALSE	Decreased
2022	4	851	3.5 B	McAulay	Ronald	Ronald McAulay	1935/10/05	86	Male	Hong Kong	Hong Kong	Hong Kong	Energy	['Energy']			FALSE	Increased
2022	4	851	3.5 B	Mehta	Apoorva	Apoorva Mehta	1986/07/19	35	Male	Canada	United States	San Francisco	Technology	['Technology']	Instacart	Founder	TRUE	Remained Even
2022	4	851	3.5 B	Milchan	Arnon	Arnon Milchan	1944/12/06	77	Male	Israel	Israel	Tel Aviv	Media & Entertainment	['Media & Entertainment']			TRUE	Increased
2022	4	851	3.5 B	Noda	Masahiro	Masahiro Noda	1938/08/24	83	Male	Japan	Japan	Tokyo	Technology	['Technology']			TRUE	Decreased
2022	4	851	3.5 B	Otto	Maren	Maren Otto			Female	Germany	Germany	Berlin	Diversified	['Diversified']			FALSE	Decreased
2022	4	851	3.5 B	Rosso	Renzo	Renzo Rosso & family	1955/09/15	66	Male	Italy	Italy	Bassano del Grappa	Fashion & Retail	['Fashion & Retail']			TRUE	Increased
2022	4	851	3.5 B	Schusterman	Lynn	Lynn Schusterman	1939/01/21	83	Female	United States	United States	Tulsa	Energy	['Energy']			FALSE	Increased
2022	4	851	3.5 B	Shwed	Gil	Gil Shwed	1968/06/12	53	Male	Israel	Israel	Tel Aviv	Technology	['Technology']			TRUE	Increased
2022	4	851	3.5 B	Siebel	Thomas	Thomas Siebel	1952/11/22	69	Male	United States	United States	Woodside	Technology	['Technology']			TRUE	Decreased
2022	4	851	3.5 B	Simon	Herb	Herb Simon	1934/10/23	87	Male	United States	United States	Indianapolis	Real Estate	['Real Estate']	Simon Property Group	Chairman Emeritus of the Board of Simon Property Group, Inc.	TRUE	Increased
2022	4	851	3.5 B	Springer	Friede	Friede Springer	1942/08/15	79	Female	Germany	Germany	Berlin	Media & Entertainment	['Media & Entertainment']			FALSE	Increased
2022	4	851	3.5 B	Wang	Zhenhua	Wang Zhenhua	1962/03/01	60	Male	China	China	Shanghai	Real Estate	['Real Estate']			TRUE	Decreased
2022	4	851	3.5 B	Wild	Hans Peter	Hans Peter Wild	1941/06/16	80	Male	Switzerland	Switzerland	Zug	Food & Beverage	['Food & Beverage']			FALSE	Increased
2022	4	851	3.5 B	Wrigley	William	William Wrigley, Jr.	1963/11/01	58	Male	United States	United States	North Palm Beach	Food & Beverage	['Food & Beverage']	Wrigley Management, Inc.	Investor	FALSE	Increased
2022	4	851	3.5 B	Xia	Zuoquan	Xia Zuoquan	1962/01/01	60	Male	China	China	Shenzhen	Automotive	['Automotive']			TRUE	Increased
2022	4	851	3.5 B	Xue	Hua	Xue Hua		52	Male	China	China	Guangzhou	Manufacturing	['Manufacturing']			TRUE	Decreased
2022	4	883	3.4 B	Altrad	Mohed	Mohed Altrad	1948/03/09	74	Male	France	France	Montpellier	Construction & Engineering	['Construction & Engineering']			TRUE	Remained Even
2022	4	883	3.4 B	Bass	Sid	Sid Bass	1942/04/09	79	Male	United States	United States	Fort Worth	Energy	['Energy']			FALSE	Increased
2022	4	883	3.4 B	Caporella	Nick	Nick Caporella	1936/01/15	86	Male	United States	United States	Plantation	Food & Beverage	['Food & Beverage']			TRUE	Decreased
2022	4	883	3.4 B	Cheng	Yixiao	Cheng Yixiao	1984/01/01	38	Male	China	China	Beijing	Media & Entertainment	['Media & Entertainment']			TRUE	Decreased
